time_group,mfe_pips,max_score,max_surprise,pred_base,pred_v1,pred_v2,error_rel_base,error_rel_v1,error_rel_v2,gain_v2_vs_v1
2024-02-07 08:00:00+01:00,10.6,49.75,3.0000000000000004,10.4340595,59.70319916704354,26.085148750000002,1.565476415094336,463.23772799097685,146.08630896226418,317.15141902871267
2024-02-08 14:30:00+01:00,14.7,71.98,0.00909090909090909,17.49435196,17.49435196,17.49435196,19.009197006802722,19.009197006802722,19.009197006802722,0.0
2024-02-09 10:00:00+01:00,8.7,58.61,0.2222222222222223,13.248013219999999,42.79931889797409,33.120033049999996,52.276014022988505,391.94619422958726,280.6900350574713,111.25615917211599
2024-02-12 20:00:00+01:00,13.9,50.1,0.047619047619047616,10.545220200000001,10.545220200000001,10.545220200000001,24.13510647482014,24.13510647482014,24.13510647482014,0.0
2024-02-13 07:30:00+01:00,8.0,34.66,0.013513513513513466,5.641445319999998,5.641445319999998,5.641445319999998,29.481933500000025,29.481933500000025,29.481933500000025,0.0
2024-02-13 08:00:00+01:00,6.3,51.42,0.050000000000000044,10.964454839999998,10.964454839999998,10.964454839999998,74.0389657142857,74.0389657142857,74.0389657142857,0.0
2024-02-13 08:30:00+01:00,7.2,57.48,0.23529411764705876,12.88912296,41.93841566452811,32.2228074,79.01559666666667,482.4779953406681,347.5389916666667,134.9390036740014
2024-02-13 14:30:00+01:00,90.7,81.7,0.06896551724137938,20.581443400000005,20.737578487862073,20.639994057948282,77.30822116868798,77.13607663962284,77.24366697028854,-0.10759033066570112
2024-02-14 08:00:00+01:00,11.5,51.95,1.0,11.132783900000002,47.68959292026494,27.831959750000003,3.1931834782608566,314.69211235012995,142.01704130434786,172.6750710457821
2024-02-14 11:00:00+01:00,4.0,54.3,14.0,11.8791486,99.81718834185217,29.697871499999998,196.97871500000002,2395.4297085463045,642.4467874999999,1752.9829210463045
2024-02-15 00:50:00+01:00,2.0,29.38,1.3333333333333335,3.9645067599999995,18.264444883207354,3.9645067599999995,98.22533799999998,813.2222441603677,98.22533799999998,714.9969061603678
2024-02-15 01:30:00+01:00,4.9,33.77,0.02499999999999991,5.3587795400000005,5.3587795400000005,5.3587795400000005,9.362847755102042,9.362847755102042,9.362847755102042,0.0
2024-02-15 05:30:00+01:00,7.3,28.36,0.2222222222222223,3.64055272,11.761248591822206,3.64055272,50.12941479452054,61.11299440852337,50.12941479452054,10.983579614002828
2024-02-15 08:00:00+01:00,10.2,55.37,3.0000000000000004,12.21898274,69.91644624461719,30.54745685,19.793948431372552,585.4553553393841,199.48487107843138,385.97048426095273
2024-02-15 14:30:00+01:00,26.7,78.63,7.0,19.60640526,139.86671353805812,49.01601315,26.567770561797754,423.8453690563975,83.58057359550563,340.26479546089183
2024-02-15 15:15:00+01:00,22.7,65.88,1.3333333333333335,15.556979759999997,71.67085758120699,38.8924494,31.46704951541851,215.7306501374757,71.33237621145373,144.39827392602194
2024-02-16 08:00:00+01:00,2.0,50.25,1.4374999999999998,10.592860499999999,49.76699548060738,26.482151249999994,429.6430249999999,2388.3497740303687,1224.1075624999996,1164.242211530369
2024-02-16 14:30:00+01:00,28.3,61.26,0.08835616438356164,14.089658519999997,14.305828623320545,14.1707223087452,50.21322077738517,49.44936882218889,49.926776294186574,-0.4774074719976866
2024-02-16 16:00:00+01:00,22.7,62.74,0.024836601307189617,14.559709480000002,14.559709480000002,14.559709480000002,35.86031066079294,35.86031066079294,35.86031066079294,0.0
2024-02-21 16:00:00+01:00,11.0,58.03,0.0064102564102563875,13.063804059999999,13.063804059999999,13.063804059999999,18.761855090909084,18.761855090909084,18.761855090909084,0.0
2024-02-22 01:30:00+01:00,5.4,38.38,0.02074688796680498,6.822924760000001,6.822924760000001,6.822924760000001,26.350458518518533,26.350458518518533,26.350458518518533,0.0
2024-02-22 09:15:00+01:00,28.0,68.83,0.07586206896551717,16.493905659999996,16.664532270275856,16.557890638853447,41.093194071428584,40.48381332044337,40.86467628980912,-0.3808629693657508
2024-02-22 09:30:00+01:00,29.8,66.28,0.08242950108459879,15.684020559999999,15.887470544704554,15.760314304264208,47.36905852348994,46.686340454011564,47.113039247435545,-0.42669879342398076
2024-02-22 10:00:00+01:00,20.5,63.94,0.024590163934426288,14.940831879999998,14.940831879999998,14.940831879999998,27.117893268292697,27.117893268292697,27.117893268292697,0.0
2024-02-22 10:30:00+01:00,8.5,66.86,0.008421052631578918,15.868229719999999,15.868229719999999,15.868229719999999,86.68505552941174,86.68505552941174,86.68505552941174,0.0
2024-02-22 11:00:00+01:00,6.3,59.03,0.0001618384851917464,13.381406060000002,13.381406060000002,13.381406060000002,112.40327079365082,112.40327079365082,112.40327079365082,0.0
2024-02-22 14:30:00+01:00,27.6,71.98,0.0779816513761468,17.49435196,17.690160303038528,17.56778008863945,36.61466681159421,35.90521629333867,36.34862286724837,-0.44340657390970506
2024-02-22 15:45:00+01:00,8.1,71.84,0.019801980198019802,17.449887680000003,17.449887680000003,17.449887680000003,115.43071209876547,115.43071209876547,115.43071209876547,0.0
2024-02-23 01:01:00+01:00,9.0,20.78,0.16666666666666666,1.2331295600000003,3.8585573963468485,1.2331295600000003,86.29856044444443,57.127140040590575,86.29856044444443,-29.17142040385386
2024-02-27 00:30:00+01:00,2.5,24.63,0.11111111111111108,2.4558972599999995,7.421966304828165,2.4558972599999995,1.764109600000019,196.87865219312658,1.764109600000019,195.11454259312657
2024-02-27 08:45:00+01:00,5.8,52.96,0.03260869565217391,11.45356192,11.45356192,11.45356192,97.47520551724139,97.47520551724139,97.47520551724139,0.0
2024-02-27 14:30:00+01:00,10.8,67.41,0.35555555555555546,16.042910819999996,55.43076433814872,40.10727704999999,48.54547055555551,413.24781794582145,271.3636763888888,141.88414155693266
2024-02-27 16:00:00+01:00,13.1,60.04,0.07217391304347824,13.70218408,13.823716495318264,13.747758735744348,4.596825038167944,5.524553399376063,4.944723173620981,0.5798302257550816
2024-02-28 01:30:00+01:00,3.0,34.27,0.0555555555555556,5.51758054,5.52984183008889,5.51758054,83.91935133333334,84.32806100296301,83.91935133333334,0.4087096696296726
2024-02-28 10:00:00+01:00,10.7,57.78,0.0010319917440659888,12.984403560000002,12.984403560000002,12.984403560000002,21.34956598130844,21.34956598130844,21.34956598130844,0.0
2024-02-28 14:30:00+01:00,19.4,79.91,0.030303030303030196,20.01293582,20.01293582,20.01293582,3.159462989690725,3.159462989690725,3.159462989690725,0.0
2024-02-29 00:50:00+01:00,5.6,28.36,0.02739726027397263,3.64055272,3.64055272,3.64055272,34.99012999999999,34.99012999999999,34.99012999999999,0.0
2024-02-29 01:30:00+01:00,1.2,33.03,0.2666666666666666,5.12375406,16.95092252323335,5.12375406,326.979505,1312.5768769361125,326.979505,985.5973719361125
2024-02-29 06:00:00+01:00,4.2,33.12,0.025974025974025997,5.152338239999999,5.152338239999999,5.152338239999999,22.67471999999997,22.67471999999997,22.67471999999997,0.0
2024-02-29 08:00:00+01:00,4.3,55.32,0.06666666666666672,12.203102640000001,12.284456657600002,12.2336103966,183.79308465116281,185.68503854883727,184.5025673627907,1.1824711860465698
2024-02-29 08:45:00+01:00,13.9,62.84,0.142857142857143,14.591469680000001,44.99904771759803,14.794708007685715,4.974602014388496,223.73415624171247,6.436748256731761,217.2974079849807
2024-02-29 09:00:00+01:00,19.4,60.09,0.14285714285714282,13.718064179999999,42.30552769300564,13.909137216792857,29.288328969072165,118.06973037631774,28.30341640828424,89.7663139680335
2024-02-29 09:55:00+01:00,5.8,61.5,0.01724137931034492,14.165883,14.165883,14.165883,144.23936206896553,144.23936206896553,144.23936206896553,0.0
2024-02-29 14:00:00+01:00,14.2,55.29,0.03846153846153849,12.193574579999998,12.193574579999998,12.193574579999998,14.129756478873249,14.129756478873249,14.129756478873249,0.0
2024-02-29 14:30:00+01:00,18.4,71.98,0.023809523809523808,17.49435196,17.49435196,17.49435196,4.9220002173913,4.9220002173913,4.9220002173913,0.0
2024-03-01 09:15:00+01:00,7.4,57.48,0.03,12.88912296,12.88912296,12.88912296,74.17733729729729,74.17733729729729,74.17733729729729,0.0
2024-03-01 09:30:00+01:00,7.3,54.61,0.009009009009008978,11.97760522,11.97760522,11.97760522,64.07678383561644,64.07678383561644,64.07678383561644,0.0
2024-03-01 09:45:00+01:00,2.9,57.67,0.0081466395112016,12.949467340000002,12.949467340000002,12.949467340000002,346.53335655172424,346.53335655172424,346.53335655172424,0.0
2024-03-01 09:50:00+01:00,4.0,66.24,0.006410256410256502,15.67131648,15.67131648,15.67131648,291.782912,291.782912,291.782912,0.0
2024-03-01 09:55:00+01:00,5.8,65.78,0.004728132387706923,15.52521956,15.52521956,15.52521956,167.67619931034483,167.67619931034483,167.67619931034483,0.0
2024-03-01 10:00:00+01:00,9.0,58.34,0.008676789587852464,13.162260680000001,13.162260680000001,13.162260680000001,46.2473408888889,46.2473408888889,46.2473408888889,0.0
2024-03-01 10:30:00+01:00,14.8,55.0,0.008492569002123113,12.101469999999999,12.101469999999999,12.101469999999999,18.23331081081082,18.23331081081082,18.23331081081082,0.0
2024-03-01 11:00:00+01:00,17.2,57.93,0.09999999999999998,13.03204386,13.2926847372,13.12978418895,24.23230313953488,22.71694920232558,23.664045413081393,-0.947096210755813
2024-03-01 16:00:00+01:00,40.5,70.95,0.0343434343434344,17.167221899999998,17.167221899999998,17.167221899999998,57.61179777777778,57.61179777777778,57.61179777777778,0.0
2024-03-04 01:30:00+01:00,2.0,35.6,1.25,5.9399912,26.913718092384087,5.9399912,196.99955999999997,1245.6859046192044,196.99955999999997,1048.6863446192044
2024-03-05 08:45:00+01:00,7.5,53.81,10.0,11.72352362,91.1800048243495,29.308809049999997,56.31364826666666,1115.7333976579932,290.78412066666664,824.9492769913265
2024-03-05 09:15:00+01:00,7.1,61.53,0.02242990654205613,14.175411060000002,14.175411060000002,14.175411060000002,99.65367690140849,99.65367690140849,99.65367690140849,0.0
2024-03-05 09:45:00+01:00,7.4,61.47,0.00191204588910123,14.156354940000002,14.156354940000002,14.156354940000002,91.3020937837838,91.3020937837838,91.3020937837838,0.0
2024-03-05 09:50:00+01:00,9.5,68.83,0.008385744234800808,16.493905659999996,16.493905659999996,16.493905659999996,73.62005957894733,73.62005957894733,73.62005957894733,0.0
2024-03-05 09:55:00+01:00,10.5,66.28,0.004338394793926155,15.684020559999999,15.684020559999999,15.684020559999999,49.37162438095237,49.37162438095237,49.37162438095237,0.0
2024-03-05 10:00:00+01:00,9.3,63.94,0.006134969325153462,14.940831879999998,14.940831879999998,14.940831879999998,60.6541062365591,60.6541062365591,60.6541062365591,0.0
2024-03-05 10:30:00+01:00,6.0,55.06,0.009208103130755065,12.12052612,12.12052612,12.12052612,102.00876866666665,102.00876866666665,102.00876866666665,0.0
2024-03-05 15:45:00+01:00,29.0,72.91,0.02140077821011676,17.789721819999997,17.789721819999997,17.789721819999997,38.65613165517242,38.65613165517242,38.65613165517242,0.0
2024-03-05 16:00:00+01:00,29.3,73.69,0.24137931034482765,18.03745138,58.88280737643542,45.09362845,38.438732491467576,100.96521288885809,53.903168771331046,47.062044117527044
2024-03-06 01:30:00+01:00,4.5,39.17,0.33333333333333326,7.073830340000001,24.18854592996374,7.073830340000001,57.196229777777795,437.5232428880832,57.196229777777795,380.3270131103054
2024-03-06 11:00:00+01:00,2.4,49.55,0.23076923076923078,10.370539099999997,33.660657156112784,25.92634774999999,332.1057958333332,1302.5273815046994,980.264489583333,322.2628919213664
2024-03-07 08:00:00+01:00,9.4,46.38,0.8833333333333334,9.363740759999999,38.9247757979816,23.409351899999997,0.3857365957446965,314.09335955299576,149.03565851063826,165.0577010423575
2024-03-07 14:30:00+01:00,16.8,71.98,0.009302325581395349,17.49435196,17.49435196,17.49435196,4.133047380952373,4.133047380952373,4.133047380952373,0.0
2024-03-08 08:00:00+01:00,14.2,49.75,0.6666666666666667,10.4340595,40.670925117035836,26.085148750000002,26.520707746478866,186.41496561292843,83.69823063380284,102.71673497912559
2024-03-08 14:30:00+01:00,36.7,86.5,1.4,22.105933,103.14226553338433,55.2648325,39.765850136239784,181.04159545881288,50.58537465940053,130.45622079941234
2024-03-11 00:50:00+01:00,2.9,29.38,0.6666666666666666,3.9645067599999995,15.453252644566797,3.9645067599999995,36.7071296551724,432.8707808471309,36.7071296551724,396.1636511919585
2024-03-12 08:00:00+01:00,7.2,55.29,0.026315789473684237,12.193574579999998,12.193574579999998,12.193574579999998,69.35520249999996,69.35520249999996,69.35520249999996,0.0
2024-03-12 13:30:00+01:00,23.5,81.7,0.3333333333333335,20.581443400000005,70.37703267645081,51.45360850000001,12.419389787234023,199.4767347934077,118.95152553191492,80.52520926149278
2024-03-12 19:00:00+01:00,5.2,50.1,0.010033444816053512,10.545220200000001,10.545220200000001,10.545220200000001,102.79269615384617,102.79269615384617,102.79269615384617,0.0
2024-03-13 08:00:00+01:00,3.5,53.12,0.28571428571428564,11.504378239999998,38.43256975797475,28.7609456,228.69652114285705,998.0734216564214,721.7413028571428,276.33211879927853
2024-03-13 11:00:00+01:00,9.2,54.3,1.310344827586207,11.8791486,54.481304393094376,29.697871499999998,29.121180434782623,492.18809122928667,222.8029510869565,269.38514014233016
2024-03-14 13:30:00+01:00,13.0,78.63,0.4,19.60640526,69.10725596978288,49.01601315,50.81850199999999,431.59427669063757,277.046255,154.5480216906376
2024-03-15 08:45:00+01:00,3.2,62.84,0.03448275862068969,14.591469680000001,14.591469680000001,14.591469680000001,355.9834275,355.9834275,355.9834275,0.0
2024-03-15 10:00:00+01:00,15.7,57.88,0.11111111111111108,13.016163760000001,39.33614423465153,13.135478594466669,17.094498343949034,150.5486893926849,16.334531245435226,134.2141581472497
2024-03-15 15:00:00+01:00,4.3,62.74,0.006657789613848203,14.559709480000002,14.559709480000002,14.559709480000002,238.59789488372098,238.59789488372098,238.59789488372098,0.0
2024-03-19 13:30:00+01:00,9.0,61.26,0.06736842105263148,14.089658519999997,14.18754456866526,14.126365788249473,56.551761333333296,57.639384096280665,56.95961986943858,0.6797642268420816
2024-03-20 08:00:00+01:00,4.7,51.95,0.0285714285714286,11.132783900000002,11.132783900000002,11.132783900000002,136.8677425531915,136.8677425531915,136.8677425531915,0.0
2024-03-20 16:00:00+01:00,6.6,58.03,0.006666666666666643,13.063804059999999,13.063804059999999,13.063804059999999,97.93642515151515,97.93642515151515,97.93642515151515,0.0
2024-03-20 22:45:00+01:00,8.8,44.34,4.0,8.71583268,53.850514313923206,21.7895817,0.956446818181825,511.9376626582182,147.6088829545454,364.3287797036728
