event_datetime,score,surprise,num_events,phase1_pips_old,phase1_pips_new,ttr_minutes,direction,start_price,ttr_price
2024-08-02 16:00:00,26.55913179216532,66.66666666666666,4,4.750000000000032,9.899999999998244,4,DOWN,1.09133,1.09034
2025-06-12 14:30:00,26.84356289399415,66.66666666666666,13,10.300000000000864,3.9999999999995595,2,UP,1.15818,1.15858
2022-12-14 21:30:00,0.0,65.65954310980105,6,20.199999999999108,3.1000000000003247,12,DOWN,1.06843,1.06812
2022-12-07 03:30:00,0.0,65.44799176107107,2,5.100000000000104,5.20000000000076,13,DOWN,1.04643,1.04591
2023-05-18 14:30:00,26.84356289399415,65.38461538461537,6,14.099999999999111,14.000000000000679,15,DOWN,1.07846,1.07706
2023-07-19 02:30:00,0.0,64.57777777777777,1,2.100000000000435,3.6999999999998145,15,UP,1.12178,1.12215
2023-05-31 16:30:00,0.0,64.28571428571429,3,13.099999999999223,9.100000000001884,15,DOWN,1.06455,1.06364
2023-07-11 01:00:00,0.0,64.24691358024691,3,3.0999999999981043,3.2999999999994145,8,UP,1.1007,1.10103
2023-06-28 02:30:00,0.0,64.14451261077026,1,4.500000000000615,5.399999999999849,15,UP,1.09443,1.09497
2025-05-01 13:30:00,0.0,63.64103448275862,2,8.799999999999919,6.800000000000139,15,DOWN,1.13239,1.13171
2023-06-01 14:15:00,0.0,63.52941176470588,1,11.499999999999844,5.60000000000116,12,UP,1.07242,1.07298
2024-05-02 14:30:00,28.94826008533708,62.5,16,14.399999999998858,6.800000000000139,14,DOWN,1.06883,1.06815
2025-06-24 16:00:00,37.866958563025875,62.5,9,21.200000000001214,4.100000000000215,2,UP,1.16075,1.16116
2023-04-24 20:30:00,0.0,60.273972602739725,1,5.999999999999339,0.9999999999998899,13,DOWN,1.10449,1.10439
2023-07-18 18:30:00,28.542650278268667,60.0,6,10.40000000000152,2.6999999999999247,15,UP,1.12249,1.12276
2024-04-25 17:00:00,0.0,60.0,3,4.8000000000003595,4.999999999999449,10,UP,1.07314,1.07364
2024-05-03 14:30:00,67.6438161052937,60.0,12,12.4000000000013,9.199999999998099,15,UP,1.0757,1.07662
2024-06-07 14:30:00,67.6438161052937,60.0,22,22.999999999999687,7.500000000000284,13,UP,1.08183,1.08258
2023-11-28 22:30:00,0.0,59.150000000000006,1,5.20000000000076,2.500000000000835,8,DOWN,1.10044,1.10019
2025-08-29 17:00:00,9.078303333571974,59.09090909090908,3,6.599999999998829,5.20000000000076,14,DOWN,1.17018,1.16966
2024-11-07 21:00:00,0.0,58.620689655172406,2,26.119999999998367,3.2999999999994145,4,UP,1.0805,1.08083
2025-02-04 22:30:00,0.0,58.51735015772872,1,1.7000000000000348,1.9999999999997797,15,UP,1.03779,1.03799
2025-09-08 21:00:00,0.0,58.51485148514853,3,2.5999999999992696,2.4999999999986144,5,DOWN,1.1764,1.17615
2023-06-01 17:00:00,53.96565821749796,58.35010060362173,6,9.60000000000072,3.7999999999982492,5,DOWN,1.07601,1.07563
2025-04-16 15:15:00,20.23593490359507,58.333333333333336,7,9.799999999999809,22.199999999998887,11,DOWN,1.13797,1.13575
2024-05-07 21:00:00,0.0,58.20000000000001,1,2.20000000000109,2.20000000000109,2,UP,1.07554,1.07576
2024-07-23 22:30:00,0.0,57.894736842105246,1,1.5999999999993797,1.0999999999983245,14,UP,1.08505,1.08516
2022-12-07 16:30:00,0.0,56.94402420574887,2,20.599999999999508,7.500000000000284,13,DOWN,1.0516,1.05085
2023-01-05 19:15:00,0.0,56.666666666666664,1,13.900000000000023,2.6999999999999247,12,DOWN,1.05259,1.05232
2023-12-12 22:30:00,0.0,56.600000000000016,1,0.99999999999989,0.700000000000145,3,DOWN,1.07989,1.07982
2025-07-02 13:30:00,0.0,56.36454545454546,2,7.699999999999374,7.7000000000015945,5,DOWN,1.17653,1.17576
2025-01-28 16:30:00,0.0,56.15384615384615,2,6.900000000000794,7.399999999999629,11,UP,1.04275,1.04349
2024-05-15 14:30:00,45.85630258750297,55.99999999999999,15,11.700000000001154,6.700000000001705,14,UP,1.08482,1.08549
2023-01-25 16:30:00,0.0,54.772524531668154,4,15.000000000000568,7.299999999998974,12,UP,1.08953,1.09026
2025-04-16 16:30:00,25.199964392161,54.25000000000001,12,5.299999999999194,7.300000000001194,14,UP,1.13733,1.13806
