time_group,num_events,max_score,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2024-06-03 16:00:00,7,100.0,15.799999999999148,1,3.1000000000003247,12.699999999998823,0.19620253164560075
2024-01-03 16:00:00,6,92.51628728932027,12.499999999999734,-1,5.699999999999594,6.800000000000139,0.45599999999997726
2025-01-03 16:00:00,5,92.51628728932027,8.999999999999009,-1,14.600000000000168,-5.60000000000116,1.6222222222224196
2023-08-01 20:00:00,2,92.51628728932027,7.500000000000284,1,4.00000000000178,3.4999999999985043,0.5333333333335505
2023-06-01 20:00:00,1,92.51628728932027,1.7000000000000348,1,3.1000000000003247,-1.40000000000029,1.8235294117648595
2023-01-04 16:00:00,11,92.51628728932027,30.600000000000627,-1,11.200000000000099,19.400000000000528,0.3660130718954206
2022-10-03 16:00:00,3,92.51628728932027,31.200000000000117,1,10.499999999999954,20.700000000000163,0.3365384615384588
2023-03-22 23:00:00,12,75.71116767335741,4.60000000000127,1,0.6999999999979245,3.9000000000033452,0.15217391304298505
2024-03-20 19:00:00,12,75.71116767335741,17.799999999998928,1,10.099999999999554,7.699999999999374,0.5674157303370878
2022-09-22 00:00:00,7,75.71116767335741,12.300000000000644,1,2.00000000000089,10.299999999999754,0.162601626016324
2024-06-12 20:00:00,13,75.71116767335741,7.300000000001194,-1,11.600000000000499,-4.299999999999304,1.5890410958902192
2024-12-18 20:00:00,17,75.71116767335741,40.299999999999784,-1,2.4000000000001798,37.89999999999961,0.0595533498759353
2023-12-13 20:00:00,12,75.71116767335741,25.499999999998302,1,9.00000000000123,16.499999999997073,0.3529411764706599
2023-09-20 20:00:00,13,75.71116767335741,17.500000000001403,-1,13.800000000001589,3.6999999999998145,0.7885714285714561
2022-12-15 01:00:00,2,75.71116767335741,9.200000000000319,-1,5.999999999999339,3.20000000000098,0.6521739130433838
2024-09-18 20:00:00,16,75.71116767335741,22.249999999999215,-1,22.649999999999615,-0.40000000000040004,1.0179775280899062
2024-04-05 14:30:00,19,67.6438161052937,11.499999999999844,1,5.800000000000249,5.699999999999594,0.504347826086985
2024-05-03 14:30:00,12,67.6438161052937,12.400000000001299,-1,0.3999999999981796,12.00000000000312,0.032258064515978846
2024-07-05 14:30:00,18,67.6438161052937,15.500000000001624,-1,14.300000000000423,1.2000000000012,0.922580645161221
2025-09-05 14:30:00,13,67.6438161052937,19.899999999999363,-1,14.699999999998603,5.20000000000076,0.7386934673366369
