20250909 143400;1.170500;1.170550;1.170480;1.170550;0
20250909 143500;1.170530;1.170620;1.170520;1.170540;0
20250909 143600;1.170520;1.170550;1.170450;1.170490;0
20250909 143700;1.170510;1.170680;1.170470;1.170650;0
20250909 143800;1.170660;1.170670;1.170540;1.170590;0
20250909 143900;1.170600;1.170600;1.170530;1.170560;0
20250909 144000;1.170540;1.170840;1.170540;1.170780;0
20250909 144100;1.170780;1.170780;1.170700;1.170750;0
20250909 144200;1.170740;1.170830;1.170730;1.170800;0
20250909 144300;1.170800;1.170800;1.170690;1.170690;0
20250909 144400;1.170670;1.170690;1.170590;1.170600;0
20250909 144500;1.170600;1.170730;1.170530;1.170670;0
20250909 144600;1.170670;1.170690;1.170610;1.170690;0
20250909 144700;1.170660;1.170740;1.170570;1.170590;0
20250909 144800;1.170590;1.170600;1.170530;1.170580;0
20250909 144900;1.170570;1.170610;1.170550;1.170580;0
20250909 145000;1.170580;1.170670;1.170550;1.170640;0
20250909 145100;1.170680;1.170740;1.170650;1.170690;0
20250909 145200;1.170700;1.170760;1.170650;1.170680;0
20250909 145300;1.170670;1.170670;1.170480;1.170480;0
20250909 145400;1.170520;1.170560;1.170490;1.170530;0
20250909 145500;1.170540;1.170590;1.170470;1.170590;0
20250909 145600;1.170570;1.170600;1.170530;1.170570;0
20250909 145700;1.170580;1.170700;1.170580;1.170700;0
20250909 145800;1.170690;1.170700;1.170620;1.170640;0
20250909 145900;1.170620;1.170640;1.170580;1.170620;0
20250909 150000;1.170630;1.170690;1.170610;1.170680;0
20250909 150100;1.170680;1.170680;1.170590;1.170640;0
20250909 150200;1.170670;1.170700;1.170510;1.170570;0
20250909 150300;1.170560;1.170610;1.170550;1.170570;0
20250909 150400;1.170560;1.170560;1.170480;1.170500;0
20250909 150500;1.170500;1.170580;1.170480;1.170570;0
20250909 150600;1.170570;1.170570;1.170500;1.170520;0
20250909 150700;1.170510;1.170540;1.170380;1.170380;0
20250909 150800;1.170400;1.170500;1.170380;1.170390;0
20250909 150900;1.170400;1.170620;1.170390;1.170610;0
20250909 151000;1.170600;1.170600;1.170490;1.170510;0
20250909 151100;1.170510;1.170600;1.170500;1.170560;0
20250909 151200;1.170550;1.170590;1.170500;1.170500;0
20250909 151300;1.170530;1.170590;1.170500;1.170530;0
20250909 151400;1.170520;1.170530;1.170500;1.170510;0
20250909 151500;1.170530;1.170560;1.170520;1.170520;0
20250909 151600;1.170510;1.170510;1.170400;1.170470;0
20250909 151700;1.170480;1.170490;1.170450;1.170450;0
20250909 151800;1.170440;1.170450;1.170410;1.170420;0
20250909 151900;1.170410;1.170460;1.170360;1.170410;0
20250909 152000;1.170420;1.170530;1.170410;1.170520;0
20250909 152100;1.170530;1.170590;1.170530;1.170540;0
20250909 152200;1.170550;1.170570;1.170520;1.170520;0
20250909 152300;1.170540;1.170540;1.170430;1.170450;0
20250909 152400;1.170470;1.170520;1.170450;1.170460;0
20250909 152500;1.170490;1.170590;1.170470;1.170560;0
20250909 152600;1.170560;1.170560;1.170490;1.170510;0
20250909 152700;1.170510;1.170510;1.170470;1.170470;0
20250909 152800;1.170490;1.170520;1.170480;1.170520;0
20250909 152900;1.170510;1.170580;1.170500;1.170540;0
20250909 153000;1.170530;1.170710;1.170530;1.170700;0
20250909 153100;1.170710;1.170730;1.170610;1.170660;0
20250909 153200;1.170670;1.170700;1.170660;1.170700;0
20250909 153300;1.170700;1.170850;1.170690;1.170850;0
20250909 153400;1.170870;1.170890;1.170840;1.170850;0
20250909 153500;1.170830;1.170830;1.170690;1.170710;0
20250909 153600;1.170700;1.170720;1.170620;1.170670;0
20250909 153700;1.170660;1.170660;1.170500;1.170500;0
20250909 153800;1.170520;1.170590;1.170490;1.170590;0
20250909 153900;1.170570;1.170590;1.170510;1.170580;0
20250909 154000;1.170590;1.170590;1.170500;1.170520;0
20250909 154100;1.170500;1.170550;1.170490;1.170550;0
20250909 154200;1.170540;1.170560;1.170480;1.170480;0
20250909 154300;1.170490;1.170520;1.170490;1.170500;0
20250909 154400;1.170500;1.170600;1.170480;1.170600;0
20250909 154500;1.170590;1.170590;1.170560;1.170570;0
20250909 154600;1.170560;1.170640;1.170530;1.170640;0
20250909 154700;1.170610;1.170620;1.170540;1.170580;0
20250909 154800;1.170580;1.170630;1.170580;1.170630;0
20250909 154900;1.170620;1.170620;1.170550;1.170550;0
20250909 155000;1.170540;1.170610;1.170520;1.170520;0
20250909 155100;1.170540;1.170550;1.170520;1.170520;0
20250909 155200;1.170540;1.170540;1.170500;1.170500;0
20250909 155300;1.170510;1.170640;1.170510;1.170580;0
20250909 155400;1.170590;1.170590;1.170550;1.170570;0
20250909 155500;1.170570;1.170610;1.170550;1.170580;0
20250909 155600;1.170570;1.170570;1.170510;1.170510;0
20250909 155700;1.170540;1.170600;1.170530;1.170600;0
20250909 155800;1.170590;1.170650;1.170590;1.170620;0
20250909 155900;1.170610;1.170660;1.170590;1.170650;0
20250909 160000;1.170630;1.170680;1.170620;1.170660;0
20250909 160100;1.170660;1.170680;1.170570;1.170670;0
20250909 160200;1.170680;1.170700;1.170640;1.170640;0
20250909 160300;1.170610;1.170630;1.170580;1.170600;0
20250909 160400;1.170610;1.170610;1.170560;1.170560;0
20250909 160500;1.170570;1.170580;1.170480;1.170480;0
20250909 160600;1.170470;1.170550;1.170470;1.170550;0
20250909 160700;1.170530;1.170570;1.170520;1.170550;0
20250909 160800;1.170560;1.170600;1.170560;1.170570;0
20250909 160900;1.170580;1.170580;1.170500;1.170500;0
20250909 161000;1.170500;1.170510;1.170440;1.170500;0
20250909 161100;1.170460;1.170570;1.170460;1.170550;0
20250909 161200;1.170510;1.170520;1.170480;1.170500;0
20250909 161300;1.170530;1.170590;1.170530;1.170580;0
20250909 161400;1.170580;1.170590;1.170530;1.170550;0
20250909 161500;1.170550;1.170630;1.170540;1.170610;0
20250909 161600;1.170610;1.170640;1.170590;1.170640;0
20250909 161700;1.170670;1.170720;1.170660;1.170660;0
20250909 161800;1.170660;1.170930;1.170650;1.170820;0
20250909 161900;1.170830;1.170890;1.170810;1.170890;0
20250909 162000;1.170880;1.170880;1.170830;1.170850;0
20250909 162100;1.170850;1.170850;1.170830;1.170840;0
20250909 162200;1.170830;1.170840;1.170810;1.170810;0
20250909 162300;1.170830;1.170830;1.170780;1.170800;0
20250909 162400;1.170760;1.170760;1.170710;1.170720;0
20250909 162500;1.170690;1.170690;1.170670;1.170690;0
20250909 162600;1.170680;1.170690;1.170680;1.170680;0
20250909 162700;1.170680;1.170690;1.170620;1.170640;0
20250909 162800;1.170660;1.170670;1.170580;1.170580;0
20250909 162900;1.170570;1.170590;1.170510;1.170540;0
20250909 163000;1.170570;1.170630;1.170530;1.170600;0
20250909 163100;1.170610;1.170660;1.170610;1.170660;0
20250909 163200;1.170680;1.170680;1.170660;1.170660;0
20250909 163300;1.170680;1.170680;1.170660;1.170670;0
20250909 163400;1.170660;1.170680;1.170590;1.170670;0
20250909 163500;1.170640;1.170720;1.170640;1.170670;0
20250909 163600;1.170670;1.170670;1.170640;1.170660;0
20250909 163700;1.170660;1.170710;1.170660;1.170680;0
20250909 163800;1.170700;1.170720;1.170660;1.170670;0
20250909 163900;1.170660;1.170730;1.170660;1.170730;0
20250909 164000;1.170720;1.170720;1.170690;1.170690;0
20250909 164100;1.170690;1.170690;1.170650;1.170650;0
20250909 164200;1.170680;1.170710;1.170640;1.170710;0
20250909 164300;1.170710;1.170780;1.170710;1.170780;0
20250909 164400;1.170790;1.170910;1.170770;1.170910;0
20250909 164500;1.170930;1.170990;1.170870;1.170930;0
20250909 164600;1.170920;1.171020;1.170900;1.171010;0
20250909 164700;1.171010;1.171020;1.171010;1.171010;0
20250909 164800;1.171000;1.171030;1.170960;1.170980;0
20250909 164900;1.170960;1.170990;1.170940;1.170990;0
20250909 165000;1.170980;1.171100;1.170970;1.171100;0
20250909 165100;1.171110;1.171170;1.171060;1.171060;0
20250909 165200;1.171050;1.171060;1.170930;1.171020;0
20250909 165300;1.171040;1.171040;1.170960;1.171000;0
20250909 165400;1.171010;1.171030;1.170950;1.170950;0
20250909 165500;1.170940;1.170970;1.170900;1.170910;0
20250909 165600;1.170920;1.170920;1.170830;1.170870;0
20250909 165700;1.170870;1.170920;1.170860;1.170880;0
20250909 165800;1.170880;1.170970;1.170860;1.170950;0
20250909 165900;1.170970;1.171080;1.170740;1.170780;0
20250909 170000;1.170730;1.170730;1.170690;1.170730;0
20250909 170100;1.170730;1.170730;1.170670;1.170670;0
20250909 170200;1.170670;1.170670;1.170670;1.170670;0
20250909 170300;1.170670;1.170670;1.170670;1.170670;0
20250909 170400;1.170670;1.170670;1.170670;1.170670;0
20250909 170500;1.170850;1.170940;1.170850;1.170930;0
20250909 170600;1.170940;1.170990;1.170860;1.170990;0
20250909 170700;1.171000;1.171010;1.171000;1.171010;0
20250909 170800;1.171010;1.171010;1.170820;1.170830;0
20250909 170900;1.170830;1.170940;1.170810;1.170830;0
20250909 171000;1.170790;1.170890;1.170790;1.170860;0
20250909 171100;1.170880;1.170880;1.170860;1.170860;0
20250909 171200;1.170860;1.170870;1.170830;1.170860;0
20250909 171300;1.170860;1.170880;1.170860;1.170860;0
20250909 171400;1.170860;1.170940;1.170860;1.170940;0
20250909 171500;1.170930;1.170930;1.170920;1.170920;0
20250909 171600;1.170910;1.170930;1.170860;1.170930;0
20250909 171700;1.170860;1.170860;1.170860;1.170860;0
20250909 171800;1.171190;1.171190;1.170830;1.170830;0
20250909 171900;1.170930;1.170930;1.170830;1.170920;0
20250909 172000;1.170830;1.170900;1.170800;1.170860;0
20250909 172100;1.170850;1.170860;1.170720;1.170720;0
20250909 172200;1.170700;1.170700;1.170680;1.170680;0
20250909 172300;1.170670;1.170670;1.170640;1.170650;0
20250909 172400;1.170650;1.170670;1.170650;1.170650;0
20250909 172500;1.170650;1.170650;1.170650;1.170650;0
20250909 172600;1.170650;1.170650;1.170630;1.170630;0
20250909 172700;1.170740;1.170760;1.170600;1.170690;0
20250909 172800;1.170690;1.170780;1.170600;1.170690;0
20250909 172900;1.170690;1.170770;1.170690;1.170730;0
20250909 173000;1.170650;1.170660;1.170640;1.170640;0
20250909 173100;1.170640;1.170790;1.170600;1.170790;0
20250909 173200;1.170790;1.170790;1.170770;1.170770;0
20250909 173300;1.170660;1.170790;1.170660;1.170790;0
20250909 173400;1.170790;1.170790;1.170770;1.170770;0
20250909 173500;1.170770;1.170800;1.170710;1.170770;0
20250909 173600;1.170770;1.170770;1.170760;1.170760;0
20250909 173700;1.170760;1.170790;1.170750;1.170760;0
20250909 173800;1.170770;1.170800;1.170690;1.170760;0
20250909 173900;1.170750;1.170750;1.170690;1.170720;0
20250909 174000;1.170720;1.170810;1.170720;1.170720;0
20250909 174100;1.170730;1.170830;1.170700;1.170740;0
20250909 174200;1.170760;1.170910;1.170760;1.170900;0
20250909 174300;1.170880;1.170980;1.170880;1.170940;0
20250909 174400;1.170930;1.170990;1.170900;1.170970;0
20250909 174500;1.170980;1.171000;1.170820;1.170990;0
20250909 174600;1.171000;1.171000;1.170830;1.170970;0
20250909 174700;1.170960;1.170990;1.170860;1.170960;0
20250909 174800;1.170990;1.170990;1.170860;1.170970;0
20250909 174900;1.170920;1.170990;1.170810;1.170820;0
20250909 175000;1.170980;1.171050;1.170890;1.170890;0
20250909 175100;1.171040;1.171090;1.170960;1.171050;0
20250909 175200;1.170960;1.171090;1.170920;1.170920;0
20250909 175300;1.170920;1.171080;1.170910;1.170910;0
20250909 175400;1.170910;1.170940;1.170890;1.170900;0
20250909 175500;1.170930;1.170950;1.170910;1.170930;0
20250909 175600;1.170950;1.170970;1.170890;1.170940;0
20250909 175700;1.170950;1.170960;1.170930;1.170960;0
20250909 175800;1.170940;1.170950;1.170910;1.170940;0
20250909 175900;1.170940;1.170970;1.170930;1.170940;0
20250909 180000;1.170930;1.171050;1.170870;1.170990;0
20250909 180100;1.170980;1.171080;1.170970;1.171080;0
20250909 180200;1.171080;1.171150;1.171040;1.171130;0
20250909 180300;1.171130;1.171210;1.171100;1.171180;0
20250909 180400;1.171160;1.171280;1.171160;1.171270;0
20250909 180500;1.171270;1.171300;1.171230;1.171290;0
20250909 180600;1.171310;1.171340;1.171300;1.171340;0
20250909 180700;1.171330;1.171340;1.171320;1.171320;0
20250909 180800;1.171320;1.171330;1.171320;1.171320;0
20250909 180900;1.171290;1.171290;1.171270;1.171270;0
20250909 181000;1.171230;1.171230;1.171200;1.171200;0
20250909 181100;1.171170;1.171170;1.171080;1.171080;0
20250909 181200;1.171100;1.171100;1.171100;1.171100;0
20250909 181300;1.171090;1.171090;1.171060;1.171060;0
20250909 181400;1.171100;1.171100;1.171060;1.171070;0
20250909 181500;1.171070;1.171070;1.171050;1.171060;0
20250909 181700;1.171060;1.171090;1.171060;1.171070;0
20250909 181800;1.171060;1.171060;1.171040;1.171040;0
20250909 181900;1.171050;1.171070;1.170840;1.170890;0
20250909 182000;1.170880;1.171030;1.170880;1.171030;0
20250909 182100;1.171020;1.171040;1.171010;1.171030;0
20250909 182200;1.171030;1.171040;1.170940;1.170940;0
20250909 182300;1.170930;1.171000;1.170930;1.171000;0
20250909 182400;1.170990;1.170990;1.170940;1.170970;0
20250909 182500;1.170960;1.170990;1.170940;1.170960;0
20250909 182700;1.170920;1.170930;1.170880;1.170880;0
20250909 182800;1.170880;1.170910;1.170880;1.170910;0
20250909 182900;1.170880;1.170930;1.170880;1.170930;0
20250909 183100;1.170900;1.170950;1.170900;1.170950;0
20250909 183200;1.170980;1.170980;1.170960;1.170970;0
20250909 183300;1.170970;1.171040;1.170970;1.171040;0
20250909 183400;1.171070;1.171100;1.171070;1.171080;0
20250909 183500;1.171070;1.171070;1.171060;1.171060;0
20250909 183600;1.171070;1.171090;1.171050;1.171080;0
20250909 183700;1.171080;1.171080;1.171040;1.171080;0
20250909 183800;1.171080;1.171090;1.171070;1.171080;0
20250909 183900;1.171070;1.171130;1.171070;1.171120;0
20250909 184000;1.171150;1.171150;1.171120;1.171120;0
20250909 184100;1.171120;1.171140;1.171120;1.171140;0
20250909 184200;1.171140;1.171140;1.171130;1.171140;0
20250909 184300;1.171140;1.171170;1.171140;1.171140;0
20250909 184400;1.171130;1.171180;1.171130;1.171180;0
20250909 184500;1.171180;1.171210;1.171180;1.171210;0
20250909 184600;1.171260;1.171280;1.171260;1.171280;0
20250909 184700;1.171270;1.171270;1.171270;1.171270;0
20250909 184800;1.171280;1.171330;1.171280;1.171320;0
20250909 184900;1.171330;1.171330;1.171310;1.171320;0
20250909 185000;1.171310;1.171320;1.171200;1.171220;0
20250909 185100;1.171220;1.171230;1.171090;1.171090;0
20250909 185200;1.171100;1.171140;1.171100;1.171140;0
20250909 185300;1.171140;1.171200;1.171140;1.171170;0
20250909 185400;1.171170;1.171190;1.171170;1.171180;0
20250909 185500;1.171190;1.171190;1.171180;1.171190;0
20250909 185600;1.171170;1.171170;1.171130;1.171150;0
20250909 185700;1.171150;1.171160;1.171070;1.171160;0
20250909 185800;1.171190;1.171270;1.171190;1.171270;0
20250909 185900;1.171280;1.171280;1.171180;1.171180;0
20250909 190000;1.171150;1.171190;1.171040;1.171060;0
20250909 190100;1.171060;1.171060;1.171010;1.171010;0
20250909 190200;1.170990;1.171010;1.170970;1.171010;0
20250909 190400;1.171010;1.171110;1.171010;1.171110;0
20250909 190500;1.171090;1.171090;1.171020;1.171060;0
20250909 190600;1.171060;1.171060;1.171060;1.171060;0
20250909 190700;1.171060;1.171060;1.171010;1.171010;0
20250909 190800;1.170990;1.171010;1.170980;1.171000;0
20250909 190900;1.170990;1.171040;1.170990;1.171040;0
20250909 191000;1.171060;1.171060;1.171060;1.171060;0
20250909 191100;1.171070;1.171070;1.171040;1.171060;0
20250909 191200;1.171040;1.171040;1.170850;1.170880;0
20250909 191300;1.170900;1.170940;1.170860;1.170880;0
20250909 191400;1.170860;1.170860;1.170820;1.170840;0
20250909 191500;1.170840;1.170840;1.170830;1.170830;0
20250909 191600;1.170830;1.170850;1.170770;1.170770;0
20250909 191700;1.170790;1.170810;1.170470;1.170490;0
20250909 191800;1.170480;1.170520;1.170430;1.170430;0
20250909 191900;1.170410;1.170500;1.170370;1.170400;0
20250909 192000;1.170430;1.170440;1.170370;1.170380;0
20250909 192100;1.170380;1.170460;1.170370;1.170440;0
20250909 192200;1.170420;1.170490;1.170240;1.170260;0
20250909 192300;1.170260;1.170270;1.169920;1.170190;0
20250909 192400;1.170210;1.170250;1.169890;1.170240;0
20250909 192500;1.170220;1.170230;1.170100;1.170150;0
20250909 192600;1.170150;1.170180;1.170140;1.170180;0
20250909 192700;1.170180;1.170200;1.170130;1.170150;0
20250909 192800;1.170130;1.170150;1.169840;1.169980;0
20250909 192900;1.170000;1.170080;1.169970;1.170070;0
20250909 193000;1.170080;1.170090;1.169990;1.170010;0
20250909 193100;1.170020;1.170080;1.170010;1.170070;0
20250909 193200;1.170050;1.170050;1.169860;1.169860;0
20250909 193300;1.169900;1.169920;1.169850;1.169850;0
20250909 193400;1.169870;1.169940;1.169860;1.169870;0
20250909 193500;1.169860;1.169860;1.169730;1.169750;0
20250909 193600;1.169740;1.169880;1.169720;1.169880;0
20250909 193700;1.169890;1.169890;1.169830;1.169840;0
20250909 193800;1.169850;1.169850;1.169770;1.169790;0
20250909 193900;1.169770;1.169840;1.169770;1.169840;0
20250909 194000;1.169900;1.169930;1.169900;1.169910;0
20250909 194100;1.169910;1.169910;1.169800;1.169870;0
20250909 194200;1.169870;1.169880;1.169840;1.169860;0
20250909 194300;1.169880;1.169920;1.169870;1.169890;0
20250909 194400;1.169880;1.169930;1.169850;1.169910;0
20250909 194500;1.169900;1.169950;1.169860;1.169940;0
20250909 194600;1.169930;1.170010;1.169930;1.170010;0
20250909 194700;1.170020;1.170030;1.170010;1.170010;0
20250909 194800;1.170020;1.170080;1.170010;1.170030;0
20250909 194900;1.170050;1.170150;1.170050;1.170130;0
20250909 195000;1.170140;1.170140;1.170080;1.170120;0
20250909 195100;1.170150;1.170150;1.170130;1.170130;0
20250909 195200;1.170110;1.170130;1.170040;1.170100;0
20250909 195300;1.170100;1.170150;1.170100;1.170120;0
20250909 195400;1.170100;1.170110;1.170060;1.170060;0
20250909 195500;1.170050;1.170240;1.170040;1.170230;0
20250909 195600;1.170200;1.170230;1.170160;1.170190;0
20250909 195700;1.170200;1.170230;1.170170;1.170200;0
20250909 195800;1.170180;1.170210;1.170180;1.170180;0
20250909 195900;1.170190;1.170280;1.170190;1.170200;0
20250909 200000;1.170200;1.170230;1.169910;1.169920;0
20250909 200100;1.169930;1.169980;1.169890;1.169890;0
20250909 200200;1.169900;1.170150;1.169900;1.170100;0
20250909 200300;1.170110;1.170140;1.170110;1.170110;0
20250909 200400;1.170140;1.170160;1.170080;1.170080;0
20250909 200500;1.170100;1.170130;1.169860;1.169880;0
20250909 200600;1.169880;1.169880;1.169650;1.169660;0
20250909 200700;1.169620;1.169710;1.169620;1.169680;0
20250909 200800;1.169670;1.169820;1.169620;1.169630;0
20250909 200900;1.169640;1.169750;1.169590;1.169700;0
20250909 201000;1.169670;1.169880;1.169670;1.169870;0
20250909 201100;1.169880;1.169950;1.169860;1.169890;0
20250909 201200;1.169900;1.170020;1.169860;1.170020;0
20250909 201300;1.170000;1.170030;1.169910;1.169910;0
20250909 201400;1.169910;1.170000;1.169870;1.169960;0
20250909 201500;1.169940;1.169940;1.169750;1.169790;0
20250909 201600;1.169790;1.169800;1.169730;1.169730;0
20250909 201700;1.169720;1.169760;1.169670;1.169760;0
20250909 201800;1.169760;1.169760;1.169690;1.169700;0
20250909 201900;1.169730;1.169790;1.169720;1.169790;0
20250909 202000;1.169810;1.169900;1.169770;1.169900;0
20250909 202100;1.169880;1.169900;1.169850;1.169860;0
20250909 202200;1.169840;1.169880;1.169810;1.169810;0
20250909 202300;1.169800;1.169840;1.169750;1.169840;0
20250909 202400;1.169840;1.169840;1.169760;1.169810;0
20250909 202500;1.169780;1.169860;1.169750;1.169760;0
20250909 202600;1.169760;1.169960;1.169760;1.169940;0
20250909 202700;1.169950;1.169960;1.169880;1.169950;0
20250909 202800;1.169950;1.170020;1.169950;1.169980;0
20250909 202900;1.169950;1.169970;1.169920;1.169950;0
20250909 203000;1.169960;1.170150;1.169960;1.170150;0
20250909 203100;1.170140;1.170150;1.169950;1.169950;0
20250909 203200;1.169990;1.170030;1.169850;1.169870;0
20250909 203300;1.169860;1.169900;1.169830;1.169890;0
20250909 203400;1.169870;1.169870;1.169820;1.169840;0
20250909 203500;1.169830;1.169900;1.169830;1.169840;0
20250909 203600;1.169840;1.169870;1.169770;1.169830;0
20250909 203700;1.169820;1.169850;1.169780;1.169790;0
20250909 203800;1.169790;1.169850;1.169780;1.169830;0
20250909 203900;1.169820;1.169890;1.169820;1.169860;0
20250909 204000;1.169870;1.169930;1.169860;1.169870;0
20250909 204100;1.169890;1.169930;1.169860;1.169860;0
20250909 204200;1.169880;1.169900;1.169860;1.169880;0
20250909 204300;1.169940;1.169980;1.169900;1.169960;0
20250909 204400;1.169950;1.169950;1.169830;1.169830;0
20250909 204500;1.169800;1.169830;1.169780;1.169800;0
20250909 204600;1.169800;1.169800;1.169800;1.169800;0
20250909 204700;1.169790;1.169840;1.169790;1.169810;0
20250909 204800;1.169810;1.169850;1.169730;1.169750;0
20250909 204900;1.169730;1.169820;1.169720;1.169800;0
20250909 205000;1.169780;1.169870;1.169780;1.169870;0
20250909 205100;1.169850;1.169940;1.169840;1.169850;0
20250909 205200;1.169860;1.169940;1.169820;1.169940;0
20250909 205300;1.169950;1.170000;1.169840;1.169850;0
20250909 205400;1.169830;1.169840;1.169690;1.169770;0
20250909 205500;1.169770;1.169860;1.169730;1.169810;0
20250909 205600;1.169790;1.169800;1.169720;1.169750;0
20250909 205700;1.169730;1.169850;1.169670;1.169820;0
20250909 205800;1.169810;1.169820;1.169740;1.169750;0
20250909 205900;1.169750;1.169770;1.169660;1.169690;0
20250909 210000;1.169710;1.169920;1.169670;1.169870;0
20250909 210100;1.169870;1.169910;1.169820;1.169840;0
20250909 210200;1.169820;1.169850;1.169660;1.169660;0
20250909 210300;1.169670;1.169670;1.169320;1.169320;0
20250909 210400;1.169330;1.169360;1.169210;1.169240;0
20250909 210500;1.169260;1.169330;1.169190;1.169190;0
20250909 210600;1.169220;1.169370;1.169220;1.169350;0
20250909 210700;1.169360;1.169500;1.169310;1.169310;0
20250909 210800;1.169330;1.169480;1.169330;1.169480;0
20250909 210900;1.169480;1.169590;1.169480;1.169590;0
20250909 211000;1.169600;1.169600;1.169450;1.169480;0
20250909 211100;1.169500;1.169580;1.169420;1.169520;0
20250909 211200;1.169510;1.169580;1.169490;1.169550;0
20250909 211300;1.169550;1.169610;1.169470;1.169520;0
20250909 211400;1.169520;1.169570;1.169480;1.169570;0
20250909 211500;1.169570;1.169610;1.169450;1.169460;0
20250909 211600;1.169430;1.169510;1.169430;1.169450;0
20250909 211700;1.169440;1.169720;1.169440;1.169690;0
20250909 211800;1.169670;1.169680;1.169500;1.169520;0
20250909 211900;1.169510;1.169580;1.169500;1.169580;0
20250909 212000;1.169610;1.169610;1.169350;1.169410;0
20250909 212100;1.169390;1.169480;1.169350;1.169350;0
20250909 212200;1.169320;1.169370;1.169260;1.169270;0
20250909 212300;1.169300;1.169300;1.169140;1.169170;0
20250909 212400;1.169150;1.169280;1.169150;1.169240;0
20250909 212500;1.169240;1.169280;1.169200;1.169250;0
20250909 212600;1.169250;1.169310;1.169250;1.169300;0
20250909 212700;1.169330;1.169340;1.169220;1.169300;0
20250909 212800;1.169320;1.169340;1.169270;1.169290;0
20250909 212900;1.169290;1.169290;1.169000;1.169030;0
20250909 213000;1.168970;1.169140;1.168910;1.169140;0
20250909 213100;1.169140;1.169270;1.169050;1.169140;0
20250909 213200;1.169140;1.169170;1.169070;1.169120;0
20250909 213300;1.169140;1.169190;1.169120;1.169170;0
20250909 213400;1.169170;1.169290;1.169090;1.169280;0
20250909 213500;1.169260;1.169350;1.169240;1.169300;0
20250909 213600;1.169300;1.169710;1.169300;1.169610;0
20250909 213700;1.169590;1.169740;1.169570;1.169740;0
20250909 213800;1.169750;1.169870;1.169720;1.169840;0
20250909 213900;1.169840;1.169860;1.169740;1.169750;0
20250909 214000;1.169760;1.169850;1.169730;1.169750;0
20250909 214100;1.169740;1.169820;1.169700;1.169780;0
20250909 214200;1.169780;1.169860;1.169730;1.169830;0
20250909 214300;1.169820;1.169850;1.169780;1.169830;0
20250909 214400;1.169820;1.169820;1.169720;1.169720;0
20250909 214500;1.169710;1.169790;1.169690;1.169720;0
20250909 214600;1.169710;1.169720;1.169680;1.169700;0
20250909 214700;1.169710;1.169770;1.169690;1.169740;0
20250909 214800;1.169750;1.169780;1.169720;1.169760;0
20250909 214900;1.169770;1.169790;1.169710;1.169770;0
20250909 215000;1.169800;1.169910;1.169800;1.169890;0
20250909 215100;1.169930;1.170040;1.169910;1.170010;0
20250909 215200;1.170050;1.170130;1.170030;1.170100;0
20250909 215300;1.170090;1.170090;1.169930;1.170020;0
20250909 215400;1.170030;1.170200;1.170030;1.170120;0
20250909 215500;1.170150;1.170230;1.170090;1.170090;0
20250909 215600;1.170100;1.170220;1.170100;1.170140;0
20250909 215700;1.170130;1.170260;1.170110;1.170110;0
20250909 215800;1.170110;1.170110;1.169690;1.169890;0
20250909 215900;1.169900;1.169990;1.169900;1.169910;0
20250909 220000;1.169940;1.170030;1.169920;1.169930;0
20250909 220100;1.169950;1.170240;1.169950;1.170080;0
20250909 220200;1.170070;1.170150;1.170030;1.170040;0
20250909 220300;1.170080;1.170210;1.170060;1.170210;0
20250909 220400;1.170210;1.170450;1.170200;1.170340;0
20250909 220500;1.170330;1.170400;1.170310;1.170390;0
20250909 220600;1.170400;1.170640;1.170360;1.170530;0
20250909 220700;1.170510;1.170570;1.170450;1.170550;0
20250909 220800;1.170550;1.170640;1.170470;1.170540;0
20250909 220900;1.170570;1.170630;1.170560;1.170620;0
20250909 221000;1.170590;1.170610;1.170540;1.170570;0
20250909 221100;1.170560;1.170560;1.170440;1.170500;0
20250909 221200;1.170480;1.170600;1.170470;1.170520;0
20250909 221300;1.170550;1.170740;1.170500;1.170700;0
20250909 221400;1.170670;1.170720;1.170550;1.170600;0
20250909 221500;1.170620;1.170700;1.170610;1.170700;0
20250909 221600;1.170720;1.170720;1.170630;1.170640;0
20250909 221700;1.170630;1.170630;1.170440;1.170520;0
20250909 221800;1.170540;1.170690;1.170540;1.170680;0
20250909 221900;1.170700;1.170750;1.170700;1.170710;0
20250909 222000;1.170730;1.170750;1.170610;1.170610;0
20250909 222100;1.170600;1.170720;1.170600;1.170710;0
20250909 222200;1.170710;1.170710;1.170640;1.170680;0
20250909 222300;1.170730;1.170800;1.170730;1.170740;0
20250909 222400;1.170750;1.170800;1.170670;1.170670;0
20250909 222500;1.170690;1.170710;1.170650;1.170670;0
20250909 222600;1.170700;1.170740;1.170660;1.170740;0
20250909 222700;1.170720;1.170720;1.170640;1.170660;0
20250909 222800;1.170650;1.170740;1.170650;1.170670;0
20250909 222900;1.170680;1.170700;1.170520;1.170530;0
20250909 223000;1.170530;1.170530;1.170420;1.170520;0
20250909 223100;1.170510;1.170550;1.170390;1.170450;0
20250909 223200;1.170420;1.170590;1.170420;1.170560;0
20250909 223300;1.170560;1.170610;1.170520;1.170530;0
20250909 223400;1.170520;1.170610;1.170520;1.170590;0
20250909 223500;1.170590;1.170620;1.170550;1.170610;0
20250909 223600;1.170600;1.170600;1.170540;1.170560;0
20250909 223700;1.170570;1.170580;1.170470;1.170480;0
20250909 223800;1.170460;1.170520;1.170460;1.170520;0
20250909 223900;1.170500;1.170520;1.170420;1.170490;0
