time_group,num_events,max_score,max_surprise,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2025-06-06 14:30:00,18,67.6438161052937,700.0,30.300000000000882,1,29.800000000002047,0.4999999999988347,0.9834983498350225
2023-06-27 14:30:00,11,23.879877944240754,699.9999999999999,21.999999999999797,1,8.799999999999919,13.199999999999878,0.4
2025-01-28 14:30:00,9,23.879877944240754,699.9999999999999,4.100000000000215,-1,4.20000000000087,-0.10000000000065512,1.0243902439025976
2024-06-27 14:30:00,33,33.282053649144096,699.9999999999999,16.099999999998893,1,0.3999999999981796,15.700000000000713,0.02484472049678305
2025-02-26 14:30:00,4,33.85118560915781,699.9999999999999,6.800000000000139,-1,0.9000000000014552,5.899999999998684,0.13235294117668187
2023-09-29 14:30:00,20,30.886023743354997,699.9999999999999,16.700000000000603,-1,10.300000000000864,6.399999999999739,0.6167664670658978
2022-11-23 21:30:00,9,0.0,698.4334203655352,3.0999999999981043,-1,6.699999999999484,-3.60000000000138,2.1612903225818005
2022-12-29 17:00:00,6,0.0,697.1153846153845,6.699999999999484,1,4.799999999998139,1.900000000001345,0.7164179104475386
2024-01-18 17:00:00,10,0.0,696.1661341853035,12.199999999999989,1,5.1000000000001044,7.099999999999884,0.41803278688525486
2024-03-13 15:30:00,9,0.0,692.0000000000001,6.300000000001305,1,1.40000000000029,4.900000000001015,0.2222222222222222
2025-01-17 14:30:00,2,17.50579112239943,690.0,7.500000000000284,1,8.699999999999264,-1.1999999999989797,1.1599999999998578
2025-03-18 13:30:00,13,28.822567457072772,689.4736842105264,17.700000000000493,-1,18.899999999999473,-1.1999999999989797,1.067796610169432
2024-10-23 16:30:00,11,13.459763141930209,682.0,8.379999999998944,-1,1.5499999999990521,6.829999999999892,0.18496420047723716
2025-02-18 14:30:00,6,35.00725344868514,670.0,2.2999999999995246,1,6.800000000000139,-4.500000000000615,2.9565217391311065
2024-01-31 16:30:00,10,0.0,668.6635944700461,7.100000000002105,-1,9.300000000000974,-2.1999999999988695,1.3098591549293264
2024-07-09 22:30:00,1,0.0,660.0,2.9999999999996696,-1,1.9999999999997797,0.9999999999998899,0.6666666666666666
2023-05-25 18:30:00,9,33.282053649144096,655.5555555555554,3.4000000000000696,-1,0.8999999999992347,2.500000000000835,0.2647058823527107
2023-11-22 16:30:00,9,0.0,650.0862068965519,6.800000000000139,-1,9.200000000000319,-2.4000000000001798,1.3529411764706074
2024-12-24 16:00:00,3,22.95123044865877,650.0,3.4000000000000696,-1,7.999999999999119,-4.599999999999049,2.352941176470281
2023-05-17 20:30:00,6,0.0,647.8260869565216,4.100000000000215,-1,1.3000000000018552,2.7999999999983594,0.3170731707321432
2024-12-19 14:30:00,24,39.92706987049297,646.6666666666666,11.699999999998933,1,14.399999999998858,-2.6999999999999247,1.2307692307692453
2025-01-24 16:00:00,8,30.075435866325535,633.3333333333334,13.999999999998458,1,5.699999999999594,8.299999999998864,0.407142857142873
2024-07-24 16:30:00,10,0.0,619.433962264151,9.700000000001374,-1,0.1999999999990898,9.500000000002284,0.02061855670093417
2025-06-24 22:30:00,1,0.0,612.8333333333334,3.4000000000000696,-1,3.20000000000098,0.1999999999990898,0.9411764705885042
2025-01-23 18:00:00,16,25.199964392161,611.6666666666667,3.900000000001125,1,5.00000000000167,-1.100000000000545,1.2820512820513403
2022-09-14 20:30:00,9,0.0,603.1666666666667,2.5999999999992696,1,10.599999999999499,-8.00000000000023,4.07692307692403
2022-10-18 22:00:00,3,0.0,601.7730496453902,2.4000000000001798,1,2.100000000000435,0.2999999999997449,0.8750000000001157
2024-06-25 16:00:00,4,20.88399757339171,600.0,9.200000000000319,-1,1.80000000000069,7.399999999999629,0.19565217391311168
