time_group,num_events,event_keys,event_titles,countries,max_empirical_score,mean_empirical_score,impact_reel_pips,surprise_pct,year,impact_base,amplification_v1,impact_v1_brut,impact_v1_final,amplification_v2,impact_v2_brut,impact_v2_final,impact_reel,erreur_v1,erreur_v2,erreur_pct_v1,erreur_pct_v2,amelioration_pct,surprise_range
2024-02-22 14:30:00+01:00,2,"continuing jobless claims,initial jobless claims",Continuing Jobless Claims | Initial Jobless Claims,US,71.98,71.33000000000001,27.6,7.79816513761468,2024,23.07962,2.119266055045872,48.911855229357805,37.07518626385322,1.419724770642202,32.766708211009174,24.837164823944953,27.6,9.475186263853217,2.7628351760550487,34.33038501396093,10.010272377011045,24.320112636949883,5-10%
2024-12-30 09:00:00+01:00,4,"core inflation rate,cpi,harmonised inflation rate,inflation rate",Core Inflation Rate | CPI | Harmonised Inflation Rate,ES,62.12,60.1325,13.1,7.692307692307682,2024,18.948279999999997,2.076923076923073,39.354119999999924,29.830422959999943,1.4038461538461522,26.600469999999966,20.163156259999976,13.1,16.73042295999994,7.063156259999976,127.71315236641176,53.91722335877844,73.79592900763332,5-10%
2024-05-02 09:45:00+02:00,1,hcob manufacturing pmi,HCOB Manufacturing PMI,IT,57.67,57.67,27.3,5.400000000000006,2024,17.083730000000003,1.1600000000000024,19.817126800000043,15.021382114400033,1.060000000000001,18.10875380000002,13.726435380400016,27.3,12.278617885599967,13.573564619599985,44.97662229157497,49.720016921611666,-4.743394630036697,5-10%
2024-09-13 08:45:00+02:00,2,"harmonised inflation rate,inflation rate",Harmonised Inflation Rate | Inflation Rate,FR,62.84,62.385000000000005,11.85,5.263157894736835,2024,19.24996,1.105263157894734,21.276271578947316,16.127413856842065,1.0394736842105252,20.009826842105245,15.167448746315776,11.85,4.277413856842065,3.317448746315776,36.09631946702165,27.995348070175325,8.100971396846326,5-10%
2024-11-08 16:00:00+01:00,5,"michigan 5 year inflation expectations,michigan consumer expectations,michigan consumer sentiment,michigan current conditions,michigan inflation expectations",Michigan 5 Year Inflation Expectations | Michigan Consumer Expectations | Michigan Consumer Sentiment,US,62.74,49.288,10.76,5.795148247978433,2024,19.208060000000003,1.318059299191373,25.31736210242585,19.190560473638794,1.119272237196765,21.499048288409696,16.29627860261455,10.76,8.430560473638794,5.53627860261455,78.35093376987726,51.45240337002369,26.89853039985357,5-10%
2024-03-01 11:00:00+01:00,6,"core inflation rate,cpi,harmonised inflation rate,inflation rate,inflation rate,unemployment rate",Core Inflation Rate | CPI | Harmonised Inflation Rate,"EU,IT",59.03,57.633333333333326,17.2,9.999999999999998,2024,17.653570000000002,2.999999999999999,52.96070999999999,40.144218179999996,1.7499999999999996,30.893747499999996,23.417460605,17.2,22.944218179999996,6.217460604999999,133.3966173255814,36.148026773255815,97.24859055232557,5-10%
2024-11-22 09:15:00+01:00,4,"hcob composite pmi,hcob services pmi,manufacturing pmi,services pmi",HCOB Composite PMI | HCOB Services PMI | Manufacturing PMI,FR,72.2,70.465,152.93,7.246376811594203,2024,23.171799999999998,1.8985507246376812,43.992837681159415,33.346570962318836,1.3369565217391304,30.979689130434778,23.482604360869562,152.93,119.58342903768117,129.44739563913043,78.19487938120785,84.64486735050704,-6.449987969299187,5-10%
2024-10-01 09:15:00+02:00,1,hcob manufacturing pmi,HCOB Manufacturing PMI,ES,57.48,57.48,11.26,5.788423153692611,2024,17.00412,1.3153692614770445,22.36669676646704,16.953956148982016,1.1182634730538916,19.01508628742514,14.413435405868258,11.26,5.693956148982016,3.153435405868258,50.56799421831275,28.00564303613018,22.562351182182567,5-10%
2024-12-16 11:00:00+01:00,3,"cpi,harmonised inflation rate,inflation rate",CPI | Harmonised Inflation Rate | Inflation Rate,IT,59.3,58.086666666666666,17.1,7.142857142857134,2024,17.7667,1.8571428571428537,32.995299999999936,25.01043739999995,1.32142857142857,23.477424999999975,17.795888149999982,17.1,7.9104373999999495,0.6958881499999805,46.259867836257015,4.069521345029125,42.19034649122789,5-10%
2024-04-12 09:00:00+02:00,4,"core inflation rate,cpi,harmonised inflation rate,inflation rate",Core Inflation Rate | CPI | Harmonised Inflation Rate,ES,62.12,60.1325,4.8,7.692307692307682,2024,18.948279999999997,2.076923076923073,39.354119999999924,29.830422959999943,1.4038461538461522,26.600469999999966,20.163156259999976,4.8,25.030422959999942,15.363156259999975,521.4671449999988,320.06575541666615,201.40138958333267,5-10%
