movement_id,datetime,direction,impact_pips,total_score,surprise_pct,baseline_price,phase1_amp_pips,phase1_amp_ratio,phase1_time_min,pullback_amp_pips,pullback_ratio_vs_phase1,pullback_time_min,phase2_amp_pips,phase2_amp_ratio,phase2_time_min,dip_or_rise_ratio
352,2025-06-26 09:43:00+02:00,UP,49.160000000001425,253.31482016929857,,,48.200000000000465,0.9804719283970518,68.0,,,,29.300000000000992,0.5960130187144048,97.0,0.4896265560165757
353,2025-06-27 08:13:00+02:00,UP,40.58999999999813,513.2159351875325,,,40.000000000000036,0.9854644000985928,69.0,,,,36.80000000000128,0.9066272480907361,124.0,0.5
354,2025-06-27 14:12:00+02:00,UP,46.3799999999992,340.21979753251406,,,44.69999999999974,0.9637774902975531,59.0,,,,30.400000000001537,0.6554549374730931,74.0,0.4966442953019914
356,2025-07-03 13:32:00+02:00,DOWN,76.46000000000042,714.5893994502276,,,77.09999999999883,1.0083703897462517,70.0,,,,75.49999999999946,0.9874444153805787,88.0,0.4357976653696315
357,2025-07-07 18:19:00+02:00,DOWN,50.2899999999995,67.88932608695845,,,48.39999999999955,0.9624179757407045,54.0,,,,42.29999999999956,0.8411214953271023,81.0,0.4545454545454546
358,2025-07-10 15:29:00+02:00,DOWN,42.040000000000965,167.8545958239881,,,45.600000000001195,1.084681255946721,70.0,,,,42.29999999999956,1.0061845861084344,79.0,0.3135964912280712
363,2025-07-24 15:04:00+02:00,UP,52.32999999999821,625.1766435125842,,,54.299999999998235,1.037645709917831,81.0,,,,46.10000000000003,0.8809478310720735,116.0,0.4309392265193526
364,2025-07-28 09:02:00+02:00,DOWN,51.810000000001025,10.206666666666475,,,50.499999999999986,0.9747153059254774,66.0,,,,49.9000000000005,0.9631345300135016,121.0,0.3960396039603965
365,2025-07-29 08:22:00+02:00,DOWN,56.32000000000082,216.32461802499208,,,55.50000000000166,0.9854403409091061,58.0,,,,50.499999999999986,0.8966619318181686,86.0,0.3441441441441479
381,2025-09-02 09:07:00+02:00,DOWN,68.71999999999767,165.2795123427309,,,68.99999999999906,1.00407450523867,89.0,,,,59.40000000000056,0.8643771827707011,121.0,0.317391304347818
386,2025-09-17 20:17:00+02:00,DOWN,81.99999999999763,572.938846153846,,,88.29999999999893,1.076829268292701,47.0,,,,86.69999999999956,1.057317073170757,105.0,0.4314835787089371
388,2025-09-18 14:49:00+02:00,DOWN,55.790000000000006,301.8953297421141,,,58.400000000000674,1.0467825775228654,66.0,,,,40.99999999999993,0.7348987273704951,123.0,0.5410958904109615
390,2025-10-01 14:15:00+02:00,UP,43.539999999999694,191.20327148404232,,,41.400000000000325,0.9508497932935374,13.0,,,,36.40000000000087,0.8360128617363604,27.0,0.5314009661835658
392,2025-10-10 16:31:00+02:00,UP,62.32000000000015,172.88709868837935,,,64.89999999999884,1.0413992297817505,75.0,,,,59.59999999999965,0.9563543003851013,110.0,0.3436055469953766
395,2025-10-30 15:12:00+01:00,DOWN,50.60999999999982,307.0362057828207,,,48.6999999999993,0.9622604228413253,69.0,,,,28.89999999999837,0.571033392610126,105.0,0.6078028747433504
