movement_id,datetime,direction,baseline_price,latency_minutes,movement_start_time,peak_time,peak_price,peak_minutes_from_start,impact_pips,has_pullback,pullback_time,pullback_price,pullback_pips,pullback_ratio,pullback_minutes_from_peak,stabilization_time,stabilization_minutes_from_peak,pattern_type,total_score,num_events
316,2025-05-01 09:23:00+02:00,UP,,8.0,2025-05-01 09:31:00+02:00,2025-05-01 10:35:00+02:00,1.13313,64.0,,True,2025-05-01 11:15:00+02:00,1.13168,14.499999999999513,6.304347826088048,40.0,,,SINGLE_WAVE_FORT_UP,57.09230827067774,5
317,2025-05-01 16:00:00+02:00,DOWN,,0.0,2025-05-01 16:00:00+02:00,2025-05-01 17:54:00+02:00,1.12661,114.0,,True,2025-05-01 17:59:00+02:00,1.12805,14.400000000001079,6.5454545454517925,5.0,,,SINGLE_WAVE_FORT_DOWN,223.7940941957928,9
318,2025-05-02 15:05:00+02:00,UP,,0.0,2025-05-02 15:05:00+02:00,2025-05-02 16:01:00+02:00,1.13813,56.0,,True,2025-05-02 16:24:00+02:00,1.13578,23.500000000000743,4.272727272727016,23.0,,,SINGLE_WAVE_FORT_UP,722.0433629711105,22
322,2025-05-07 20:44:00+02:00,DOWN,,0.0,2025-05-07 20:44:00+02:00,2025-05-07 22:15:00+02:00,1.1292,91.0,,True,2025-05-07 22:32:00+02:00,1.13031,11.099999999999444,3.171428571427756,17.0,,,SINGLE_WAVE_FORT_DOWN,249.9265570982284,10
323,2025-05-08 17:19:00+02:00,DOWN,,1.0,2025-05-08 17:20:00+02:00,2025-05-08 19:11:00+02:00,1.12191,111.0,,True,2025-05-08 19:19:00+02:00,1.12301,11.000000000001009,11.00000000000222,8.0,,,SINGLE_WAVE_FORT_DOWN,150.69616348329222,10
325,2025-05-12 11:44:00+02:00,DOWN,,11.0,2025-05-12 11:55:00+02:00,2025-05-12 12:48:00+02:00,1.10722,53.0,,True,2025-05-12 13:44:00+02:00,1.11048,32.59999999999819,7.4090909090905654,56.0,,,SINGLE_WAVE_FORT_DOWN,194.00971561479824,19
326,2025-05-13 16:35:00+02:00,UP,,1.0,2025-05-13 16:36:00+02:00,2025-05-13 18:01:00+02:00,1.11786,85.0,,True,2025-05-13 18:17:00+02:00,1.11649,13.700000000000934,8.058823529412148,16.0,,,SINGLE_WAVE_FORT_UP,71.39423221446637,7
328,2025-05-16 15:59:00+02:00,DOWN,,2.0,2025-05-16 16:01:00+02:00,2025-05-16 17:59:00+02:00,1.11402,118.0,,False,,,,,,,,SINGLE_WAVE_FORT_DOWN,232.98373714717533,11
329,2025-05-19 08:55:00+02:00,UP,,8.0,2025-05-19 09:03:00+02:00,2025-05-19 10:55:00+02:00,1.12578,112.0,,False,,,,,,,,SINGLE_WAVE_FORT_UP,107.00803383877955,11
332,2025-05-23 13:44:00+02:00,DOWN,,0.0,2025-05-23 13:44:00+02:00,2025-05-23 14:09:00+02:00,1.12978,25.0,,True,2025-05-23 14:44:00+02:00,1.13503,52.49999999999977,3.804347826087114,35.0,,,SINGLE_WAVE_FORT_DOWN,199.1477135057912,16
333,2025-05-27 08:30:00+02:00,DOWN,,14.0,2025-05-27 08:44:00+02:00,2025-05-27 09:58:00+02:00,1.13372,74.0,,True,2025-05-27 10:18:00+02:00,1.13522,14.999999999998348,13.636363636382905,20.0,,,SINGLE_WAVE_FORT_DOWN,278.9960927815543,25
335,2025-05-29 08:02:00+02:00,UP,,10.0,2025-05-29 08:12:00+02:00,2025-05-29 09:02:00+02:00,1.1283,50.0,,True,2025-05-29 09:35:00+02:00,1.12724,10.600000000000609,5.0476190476182925,33.0,,,SINGLE_WAVE_FORT_UP,106.25866117313376,10
336,2025-05-29 14:02:00+02:00,UP,,3.0,2025-05-29 14:05:00+02:00,2025-05-29 15:01:00+02:00,1.13603,56.0,,True,2025-05-29 15:43:00+02:00,1.13394,20.900000000001473,5.971428571427756,42.0,,,SINGLE_WAVE_FORT_UP,517.1869215804594,25
339,2025-06-05 15:05:00+02:00,UP,,0.0,2025-06-05 15:05:00+02:00,2025-06-05 15:29:00+02:00,1.14952,24.0,,True,2025-06-05 16:05:00+02:00,1.14656,29.600000000000737,4.774193548386716,36.0,,,SINGLE_WAVE_FORT_UP,598.151627854821,29
343,2025-06-12 13:52:00+02:00,UP,,4.0,2025-06-12 13:56:00+02:00,2025-06-12 14:30:00+02:00,1.16319,34.0,,True,2025-06-12 15:28:00+02:00,1.15868,45.100000000000136,1.375000000000025,58.0,,,SINGLE_WAVE_FORT_UP,312.03030505608774,19
344,2025-06-13 02:08:00+02:00,DOWN,,1.0,2025-06-13 02:09:00+02:00,2025-06-13 03:37:00+02:00,1.15375,88.0,,True,2025-06-13 03:50:00+02:00,1.15547,17.199999999999438,8.600000000000666,13.0,,,SINGLE_WAVE_FORT_DOWN,0.0,0
347,2025-06-17 18:20:00+02:00,DOWN,,4.0,2025-06-17 18:24:00+02:00,2025-06-17 19:49:00+02:00,1.14786,85.0,,True,2025-06-17 20:16:00+02:00,1.14907,12.099999999999334,5.041666666670676,27.0,,,SINGLE_WAVE_FORT_DOWN,11.060999999999472,1
350,2025-06-23 15:31:00+02:00,UP,,1.0,2025-06-23 15:32:00+02:00,2025-06-23 17:31:00+02:00,1.15525,119.0,,False,,,,,,,,SINGLE_WAVE_FORT_UP,193.47226065736655,11
351,2025-06-24 15:35:00+02:00,UP,,10.0,2025-06-24 15:45:00+02:00,2025-06-24 16:26:00+02:00,1.1642,41.0,,True,2025-06-24 16:55:00+02:00,1.16119,30.09999999999957,5.280701754386266,29.0,,,SINGLE_WAVE_FORT_UP,383.01398417772594,25
355,2025-07-01 10:34:00+02:00,UP,,19.0,2025-07-01 10:53:00+02:00,2025-07-01 11:34:00+02:00,1.18301,41.0,,True,2025-07-01 12:25:00+02:00,1.18113,18.799999999998818,2.6111111111115566,51.0,,,SINGLE_WAVE_FORT_UP,604.9852912479045,45
359,2025-07-15 15:04:00+02:00,DOWN,,5.0,2025-07-15 15:09:00+02:00,2025-07-15 17:04:00+02:00,1.1613,115.0,,False,,,,,,,,SINGLE_WAVE_FORT_DOWN,383.4084472510048,24
360,2025-07-16 16:42:00+02:00,UP,,3.0,2025-07-16 16:45:00+02:00,2025-07-16 17:30:00+02:00,1.17222,45.0,,True,2025-07-16 17:56:00+02:00,1.16114,110.79999999999978,3.0190735694822317,26.0,,,SINGLE_WAVE_FORT_UP,265.19360331681185,16
361,2025-07-17 07:36:00+02:00,DOWN,,19.0,2025-07-17 07:55:00+02:00,2025-07-17 08:36:00+02:00,1.15736,41.0,,True,2025-07-17 09:35:00+02:00,1.15938,20.200000000001328,8.41666666666659,59.0,,,SINGLE_WAVE_FORT_DOWN,82.24357416243048,10
362,2025-07-22 16:38:00+02:00,UP,,10.0,2025-07-22 16:48:00+02:00,2025-07-22 18:30:00+02:00,1.1761,102.0,,True,2025-07-22 18:37:00+02:00,1.17536,7.399999999999629,2.642857142858559,7.0,,,SINGLE_WAVE_FORT_UP,60.27497297297205,3
366,2025-07-29 12:42:00+02:00,DOWN,,13.0,2025-07-29 12:55:00+02:00,2025-07-29 14:36:00+02:00,1.15284,101.0,,True,2025-07-29 14:39:00+02:00,1.15334,4.999999999999449,1.4285714285718818,3.0,,,SINGLE_WAVE_FORT_DOWN,63.629024966263245,7
367,2025-07-30 14:13:00+02:00,DOWN,,2.0,2025-07-30 14:15:00+02:00,2025-07-30 15:55:00+02:00,1.14583,100.0,,True,2025-07-30 16:13:00+02:00,1.14781,19.800000000000928,6.387096774193179,18.0,,,SINGLE_WAVE_FORT_DOWN,369.1489663299657,16
368,2025-07-30 20:16:00+02:00,DOWN,,7.0,2025-07-30 20:23:00+02:00,2025-07-30 21:28:00+02:00,1.14143,65.0,,True,2025-07-30 22:05:00+02:00,1.14298,15.500000000001624,3.8750000000008327,37.0,,,SINGLE_WAVE_FORT_DOWN,183.97378617012052,6
369,2025-07-31 16:11:00+02:00,UP,,2.0,2025-07-31 16:13:00+02:00,2025-07-31 16:54:00+02:00,1.14501,41.0,,True,2025-07-31 17:50:00+02:00,1.14283,21.800000000000708,54.49999999994726,56.0,,,SINGLE_WAVE_FORT_UP,146.02940644210472,11
370,2025-08-01 14:30:00+02:00,UP,,0.0,2025-08-01 14:30:00+02:00,2025-08-01 16:00:00+02:00,1.15888,90.0,,True,2025-08-01 16:10:00+02:00,1.15544,34.399999999998876,1.3650793650793986,10.0,,,SINGLE_WAVE_FORT_UP,734.1075625678083,26
371,2025-08-01 18:23:00+02:00,DOWN,,3.0,2025-08-01 18:26:00+02:00,2025-08-01 19:38:00+02:00,1.15167,72.0,,True,2025-08-01 20:23:00+02:00,1.15369,20.200000000001328,11.88235294117701,45.0,,,SINGLE_WAVE_FORT_DOWN,105.8648868138111,8
372,2025-08-01 21:06:00+02:00,UP,,1.0,2025-08-01 21:07:00+02:00,2025-08-01 22:49:00+02:00,1.15976,102.0,,True,2025-08-01 22:59:00+02:00,1.15856,11.999999999998678,6.666666666671601,10.0,,,SINGLE_WAVE_FORT_UP,191.1075062656707,21
373,2025-08-05 16:24:00+02:00,UP,,1.0,2025-08-05 16:25:00+02:00,2025-08-05 18:08:00+02:00,1.15851,103.0,,True,2025-08-05 18:19:00+02:00,1.15775,7.599999999998719,7.5999999999995556,11.0,,,SINGLE_WAVE_FORT_UP,512.2814472376687,21
374,2025-08-07 21:29:00+02:00,UP,,1.0,2025-08-07 21:30:00+02:00,2025-08-07 23:14:00+02:00,1.16732,104.0,,True,2025-08-07 23:29:00+02:00,1.16642,8.999999999999009,2.1951219512191558,15.0,,,SINGLE_WAVE_FORT_UP,62.95369467787151,5
375,2025-08-12 13:54:00+02:00,UP,,1.0,2025-08-12 13:55:00+02:00,2025-08-12 15:45:00+02:00,1.16682,110.0,,True,2025-08-12 15:52:00+02:00,1.16397,28.500000000000192,3.202247191011051,7.0,,,SINGLE_WAVE_FORT_UP,235.42180209660123,15
376,2025-08-14 14:12:00+02:00,DOWN,,5.0,2025-08-14 14:17:00+02:00,2025-08-14 16:07:00+02:00,1.16382,110.0,,True,2025-08-14 16:12:00+02:00,1.16491,10.899999999998133,1.7301587301586854,5.0,,,SINGLE_WAVE_FORT_DOWN,271.77117225520936,17
377,2025-08-22 16:00:00+02:00,UP,,0.0,2025-08-22 16:00:00+02:00,2025-08-22 17:28:00+02:00,1.17323,88.0,,True,2025-08-22 18:00:00+02:00,1.17121,20.199999999999108,40.39999999991296,32.0,,,SINGLE_WAVE_FORT_UP,123.19201659451755,6
378,2025-08-25 20:09:00+02:00,DOWN,,2.0,2025-08-25 20:11:00+02:00,2025-08-25 21:09:00+02:00,1.16031,58.0,,True,2025-08-25 22:06:00+02:00,1.16169,13.799999999999368,1.6829268292681276,57.0,,,SINGLE_WAVE_FORT_DOWN,22.454552631579297,2
379,2025-08-26 02:03:00+02:00,UP,,0.0,2025-08-26 02:03:00+02:00,2025-08-26 02:38:00+02:00,1.16603,35.0,,True,2025-08-26 03:31:00+02:00,1.16352,25.0999999999979,13.944444444455135,53.0,,,SINGLE_WAVE_FORT_UP,19.53028169014043,1
380,2025-08-29 15:40:00+02:00,UP,,4.0,2025-08-29 15:44:00+02:00,2025-08-29 17:02:00+02:00,1.17091,78.0,,True,2025-08-29 17:18:00+02:00,1.16954,13.699999999998713,5.269230769231755,16.0,,,SINGLE_WAVE_FORT_UP,275.2497132179159,17
382,2025-09-02 15:09:00+02:00,UP,,5.0,2025-09-02 15:14:00+02:00,2025-09-02 16:17:00+02:00,1.16827,63.0,,True,2025-09-02 17:02:00+02:00,1.16605,22.199999999998887,11.100000000000666,45.0,,,SINGLE_WAVE_FORT_UP,251.85885048510033,10
383,2025-09-03 09:29:00+02:00,UP,,1.0,2025-09-03 09:30:00+02:00,2025-09-03 11:04:00+02:00,1.16606,94.0,,True,2025-09-03 11:26:00+02:00,1.16521,8.500000000000174,5.666666666663213,22.0,,,SINGLE_WAVE_FORT_UP,605.7647822267014,44
384,2025-09-05 13:57:00+02:00,UP,,4.0,2025-09-05 14:01:00+02:00,2025-09-05 14:30:00+02:00,1.17505,29.0,,True,2025-09-05 15:20:00+02:00,1.17141,36.399999999998656,0.7489711934156311,50.0,,,SINGLE_WAVE_FORT_UP,626.6003802771617,23
385,2025-09-11 14:25:00+02:00,UP,,2.0,2025-09-11 14:27:00+02:00,2025-09-11 16:07:00+02:00,1.17445,100.0,,True,2025-09-11 16:25:00+02:00,1.17308,13.700000000000934,11.416666666677152,18.0,,,SINGLE_WAVE_FORT_UP,577.6766179023597,26
387,2025-09-18 08:46:00+02:00,UP,,18.0,2025-09-18 09:04:00+02:00,2025-09-18 09:52:00+02:00,1.18391,48.0,,True,2025-09-18 10:27:00+02:00,1.18211,18.000000000000238,9.473684210530806,35.0,,,SINGLE_WAVE_FORT_UP,86.62899134799022,7
389,2025-09-25 14:06:00+02:00,DOWN,,6.0,2025-09-25 14:12:00+02:00,2025-09-25 16:03:00+02:00,1.16803,111.0,,True,2025-09-25 16:06:00+02:00,1.16902,9.900000000000464,5.210526315786029,3.0,,,SINGLE_WAVE_FORT_DOWN,721.6951022691821,31
391,2025-10-06 09:40:00+02:00,DOWN,,0.0,2025-10-06 09:40:00+02:00,2025-10-06 10:17:00+02:00,1.16519,37.0,,True,2025-10-06 10:46:00+02:00,1.16798,27.900000000000702,8.999999999999284,29.0,,,SINGLE_WAVE_FORT_DOWN,505.36072930702926,29
393,2025-10-24 15:52:00+02:00,UP,,8.0,2025-10-24 16:00:00+02:00,2025-10-24 16:30:00+02:00,1.16499,30.0,,True,2025-10-24 17:23:00+02:00,1.16263,23.599999999999177,0.6762177650429576,53.0,,,SINGLE_WAVE_FORT_UP,325.5355482259579,15
394,2025-10-29 21:04:00+01:00,DOWN,,1.0,2025-10-29 21:05:00+01:00,2025-10-29 22:29:00+01:00,1.1578,84.0,,True,2025-10-29 22:59:00+01:00,1.16003,22.299999999999542,17.153846153850623,30.0,,,SINGLE_WAVE_FORT_DOWN,20.41333333333295,2
