event_key,country,empirical_score,avg_movement_pips,sample_size,min_impact,max_impact,median_impact,std_impact
nbb business confidence,BE,5.745454545454842,5.745454545454842,11,0.5000000000010552,13.900000000000023,4.100000000000215,4.242932869943045
net lending to individuals_mom,UK,12.892307692307575,12.892307692307575,39,0.1999999999990898,42.800000000000615,12.699999999998823,9.36850656120709
net payrolls,BR,8.031707317073145,8.031707317073145,41,0.10000000000065512,64.4,5.5000000000005045,10.677271027620213
new car sales_yoy,UK,8.74270833333327,8.74270833333327,96,0.10000000000065512,48.90000000000061,6.900000000000794,7.8033612521526985
new orders_yoy,SE,7.269444444444204,7.269444444444204,36,0.10000000000065512,20.700000000000163,5.999999999999339,5.023656229637789
new passenger car registrations,UK,6.336363636363766,6.336363636363766,11,1.40000000000029,16.80000000000126,6.6000000000010495,4.526944128272142
new yuan loans,CN,12.933333333333119,12.933333333333119,39,0.3999999999981796,57.89999999999962,8.699999999999264,11.774926279552112
niesr monthly gdp tracker,UK,11.95833333333359,11.95833333333359,48,0.10000000000065512,45.100000000000136,8.599999999999719,10.115166692754974
nominal budget balance,BR,10.353191489361803,10.353191489361803,47,0.40000000000040004,32.099999999999355,9.899999999998244,6.875143358314123
norges bank press conference,NO,9.977777777777517,9.977777777777517,9,3.4000000000000696,18.899999999999473,9.200000000000319,5.194393939148028
north rhine westphalia cpi_mom,DE,9.952777777777847,9.952777777777847,36,0.1999999999990898,36.70000000000062,7.100000000000994,7.887876989093117
north rhine westphalia cpi_yoy,DE,9.938888888888929,9.938888888888929,36,0.1999999999990898,36.70000000000062,7.100000000000994,7.875181753732689
ny fed treasury purchases tips 1 to 7.5 yrs,US,12.649999999999606,12.649999999999606,2,11.900000000000244,13.399999999998968,12.649999999999606,0.7499999999993623
oat auction,FR,6.2739130434782355,6.2739130434782355,23,0.10000000000065512,38.10000000000091,4.100000000000215,7.945423478538615
obligacion auction,ES,9.073684210526197,9.073684210526197,57,0.09999999999843467,41.400000000000325,6.399999999999739,8.38905984142937
outstanding loan growth_yoy,CN,12.282051282051127,12.282051282051127,39,0.3999999999981796,57.89999999999962,8.60000000000083,11.410001725766023
overnight lending rate,EG,7.250000000000149,7.250000000000149,34,0.10000000000065512,20.600000000001728,6.6000000000010495,5.45652604415939
prime overdraft rate,ZA,9.71578947368417,9.71578947368417,19,0.4999999999988347,64.4,5.20000000000076,14.10383535585815
prime rate,ZA,15.600000000000428,15.600000000000428,6,0.700000000000145,64.4,7.900000000000684,22.229784824269622
private bank lending_yoy,SA,6.554545454544994,6.554545454544994,11,1.500000000000945,14.199999999999768,6.699999999999484,3.964928896843259
private consumption_mom,TH,8.87142857142842,8.87142857142842,35,0.09999999999843467,20.600000000001728,9.900000000000464,5.509035250182543
private investment_mom,TH,8.71428571428561,8.71428571428561,35,0.09999999999843467,20.600000000001728,9.900000000000464,5.725938119377313
private non farm payrolls_qoq,FR,3.79333333333376,3.79333333333376,15,0.09999999999843467,8.300000000001084,3.9999999999995595,2.0945856126905484
procure.ch services pmi,CH,3.6999999999998145,3.6999999999998145,1,3.6999999999998145,3.6999999999998145,3.6999999999998145,0.0
public sector net borrowing,UK,7.331428571428448,7.331428571428448,35,0.10000000000065512,21.100000000000563,5.399999999999849,6.23074274080066
public sector net borrowing ex banks,UK,7.44285714285699,7.44285714285699,35,0.10000000000065512,21.100000000000563,5.399999999999849,6.13818426918323
rbi interest rate decision,IN,5.58666666666685,5.58666666666685,15,0.1999999999990898,22.299999999999542,4.300000000001525,6.228629241030626
rbnz financial stability report,NZ,5.199999999999788,5.199999999999788,8,1.1999999999989797,10.400000000000409,4.650000000000487,3.1575306807692236
rbnz gov orr speech,NZ,3.862500000000324,3.862500000000324,8,0.2999999999997449,9.299999999998754,3.3000000000005247,3.0429991373642373
real wage growth_yoy,RU,7.960606060606065,7.960606060606065,33,0.20000000000131024,30.09999999999957,5.699999999999594,6.786749094305295
real wages_yoy,CZ,12.312499999999616,12.312499999999616,24,1.3999999999980695,31.800000000001827,10.899999999999244,8.660894512115862
registered jobless rate,NO,13.724999999999918,13.724999999999918,32,0.4999999999988347,45.29999999999923,11.849999999999916,9.165117293302838
resi prop prices_mom,IE,8.800000000000322,8.800000000000322,11,0.30000000000196536,27.300000000001212,6.399999999999739,7.3862279707821505
resi prop prices_yoy,IE,8.800000000000322,8.800000000000322,11,0.30000000000196536,27.300000000001212,6.399999999999739,7.3862279707821505
residential property prices_mom,IE,6.861904761904514,6.861904761904514,42,0.09999999999843467,27.300000000001212,5.399999999999849,5.836908525391471
residential property prices_yoy,IE,6.861904761904514,6.861904761904514,42,0.09999999999843467,27.300000000001212,5.399999999999849,5.836908525391471
retail price index_mom,UK,8.26388888888912,8.26388888888912,36,0.5000000000010552,47.10000000000214,5.750000000001032,8.583451545392746
retail price index_yoy,UK,8.202777777777978,8.202777777777978,36,0.5000000000010552,47.10000000000214,5.750000000001032,8.567298488734238
retail sales ex fuel_mom,UK,8.045945945945965,8.045945945945965,37,0.10000000000065512,26.100000000000012,5.199999999998539,7.425689324434841
retail sales ex fuel_yoy,UK,7.264864864864868,7.264864864864868,37,0.10000000000065512,26.100000000000012,4.20000000000087,6.811604415368675
reverse repo rate,IN,8.675000000000765,8.675000000000765,4,0.5000000000010552,22.299999999999542,5.950000000001232,8.23054524317734
rics house price balance,UK,5.094117647058497,5.094117647058497,34,0.09999999999843467,35.100000000001245,3.349999999999742,6.392134006936383
riksbank rate decision,SE,11.009523809523717,11.009523809523717,21,0.2999999999997449,22.100000000000453,11.799999999999589,7.034534185133751
russian forex intervention,RU,10.422222222222652,10.422222222222652,9,0.10000000000065512,38.10000000000091,8.40000000000174,10.908587624006017
s&p global pmi,ZA,8.02736842105256,8.02736842105256,95,0.09999999999843467,51.49999999999988,5.300000000001415,8.981506638412249
s&p global/cips composite pmi,UK,12.196874999999935,12.196874999999935,32,0.2999999999997449,44.800000000000395,11.849999999999916,9.994576165820003
s&p global/cips construction pmi,UK,11.493749999999942,11.493749999999942,16,0.5000000000010552,65.8000000000003,8.049999999999446,15.324794808985185
s&p global/cips manufacturing pmi,UK,9.370967741935239,9.370967741935239,31,0.2999999999997449,44.800000000000395,5.799999999998029,9.472275114125116
s&p global/cips services pmi,UK,9.634999999999728,9.634999999999728,20,0.2999999999997449,20.700000000000163,8.749999999999591,7.069107086471448
s&p global/cips uk services pmi,UK,16.09999999999983,16.09999999999983,13,1.100000000000545,44.800000000000395,14.800000000000368,12.030282303740659
sarb monetary policy review,ZA,10.45000000000018,10.45000000000018,4,1.900000000001345,18.899999999999473,10.499999999999954,6.306544220093269
sarb quarterly bulletin,ZA,20.71999999999941,20.71999999999941,5,12.399999999999078,34.600000000000186,19.599999999999618,8.140122849196151
saxony cpi_mom,DE,12.436111111111073,12.436111111111073,36,0.1999999999990898,36.70000000000062,10.60000000000172,9.34710747824574
saxony cpi_yoy,DE,12.138888888888816,12.138888888888816,36,0.1999999999990898,36.70000000000062,8.700000000000374,9.408219744746242
services nz psi,NZ,5.1357142857141485,5.1357142857141485,28,0.09999999999843467,25.499999999998302,3.6999999999998145,5.36291593696345
sipmm manufacturing pmi,SG,17.931249999999753,17.931249999999753,32,0.09999999999843467,60.99999999999994,13.900000000000023,16.154671102733733
stanbic bank pmi,KE,13.42857142857122,13.42857142857122,14,1.40000000000029,39.09999999999858,8.049999999999446,13.13574341642031
stanbic bank uganda pmi,UG,13.607142857143028,13.607142857143028,14,0.10000000000065512,45.50000000000054,12.050000000000116,12.268395184707872
stanbic bank zambia pmi,ZM,12.642857142857178,12.642857142857178,14,0.10000000000065512,58.700000000000415,4.549999999999832,15.640273759282753
stanbic ibtc bank nigeria pmi,NG,10.136842105263069,10.136842105263069,19,0.700000000000145,37.0999999999988,8.499999999997954,9.649881947808842
standard bank pmi,MZ,10.778571428571622,10.778571428571622,14,0.10000000000065512,45.50000000000054,7.599999999999829,10.807218392711325
summary of the key rate discussion,RU,7.728571428571625,7.728571428571625,7,0.1999999999990898,18.400000000000638,8.100000000001994,5.710820377823286
tax revenue,AR,7.653846153846166,7.653846153846166,26,0.10000000000065512,54.499999999999545,4.349999999999632,10.22102775086829
total credit growth_yoy,QA,8.90769230769242,8.90769230769242,13,0.6000000000017103,23.700000000002053,7.500000000000284,6.695286693288515
total credit_yoy,GR,9.538235294117666,9.538235294117666,68,0.10000000000065512,48.90000000000061,7.250000000000867,8.502526085052084
total new vehicle sales,ZA,12.913157894736766,12.913157894736766,38,0.2999999999997449,60.99999999999994,9.350000000000191,13.021948497029145
total social financing,CN,11.753846153846013,11.753846153846013,39,0.3999999999981796,57.89999999999962,8.699999999999264,10.623917046561811
tourist arrivals_yoy,ME,9.233333333333288,9.233333333333288,84,0.10000000000065512,39.199999999999235,6.8000000000012495,8.639076964216146
treasury cash balance,TR,12.483333333333205,12.483333333333205,18,0.4999999999988347,47.70000000000163,10.750000000000481,10.138334840265546
unemployed persons,NO,9.597872340425528,9.597872340425528,94,0.09999999999843467,35.30000000000033,9.400000000000519,7.206335550667105
unemployment benefit claims,FR,6.947368421052977,6.947368421052977,38,0.20000000000131024,36.300000000000225,4.899999999999904,7.07198836188091
unemployment change,ES,10.496721311475177,10.496721311475177,61,0.09999999999843467,40.10000000000069,7.399999999999629,9.480090737843337
wholesale prices_mom,IE,7.940659340659461,7.940659340659461,91,0.10000000000065512,47.09999999999992,5.699999999999594,8.22821436602028
wholesale prices_yoy,IE,10.584523809523763,10.584523809523763,84,0.10000000000065512,53.600000000000314,8.399999999999519,10.901446977434514
wpi food index_yoy,IN,7.8812499999999375,7.8812499999999375,32,0.40000000000040004,41.700000000000074,5.249999999998867,8.236520711896432
wpi food_yoy,IN,10.206666666666477,10.206666666666477,15,0.4999999999988347,41.700000000000074,3.6999999999998145,10.997846253800043
wpi fuel_yoy,IN,7.366666666666571,7.366666666666571,36,0.40000000000040004,41.700000000000074,4.349999999999632,7.925906888173698
wpi inflation_yoy,IN,7.366666666666571,7.366666666666571,36,0.40000000000040004,41.700000000000074,4.349999999999632,7.925906888173698
wpi manufacturing_yoy,IN,7.366666666666571,7.366666666666571,36,0.40000000000040004,41.700000000000074,4.349999999999632,7.925906888173698
zew current conditions,DE,8.808333333333245,8.808333333333245,36,0.10000000000065512,49.5000000000001,6.8000000000012495,8.876885558698115
